master_record_id,scope_type,scope_code,scope_name,function_code,delivery_domain_id,job_profile_id,job_profile_name,market_category,vendor,tool_product,capability_or_job_work,work_products_or_records,lifecycle_stages,source_url,verification_status,verified_date,source_record_id,source_register
MMTR-0725,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-059,Plumber,Building-services design / field service / certification,Commusoft,Commusoft,Survey; quote; schedule; installation; fixtures; testing; callouts; maintenance,Quotes; job sheets; test records; asset/service records; invoices,Installation; Testing; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0399,cbe-job-tool-capability-register.csv
MMTR-0726,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-059,Plumber,Building-services design / field service / certification,ServiceM8,ServiceM8,Survey; quote; schedule; installation; fixtures; testing; callouts; maintenance,Quotes; job sheets; test records; asset/service records; invoices,Installation; Testing; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0400,cbe-job-tool-capability-register.csv
MMTR-0727,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-059,Plumber,Building-services design / field service / certification,Tradify,Tradify,Survey; quote; schedule; installation; fixtures; testing; callouts; maintenance,Quotes; job sheets; test records; asset/service records; invoices,Installation; Testing; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0401,cbe-job-tool-capability-register.csv
MMTR-0728,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-059,Plumber,Building-services design / field service / certification,Fergus,Fergus,Survey; quote; schedule; installation; fixtures; testing; callouts; maintenance,Quotes; job sheets; test records; asset/service records; invoices,Installation; Testing; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0402,cbe-job-tool-capability-register.csv
MMTR-0729,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-059,Plumber,Building-services design / field service / certification,BigChange,BigChange,Survey; quote; schedule; installation; fixtures; testing; callouts; maintenance,Quotes; job sheets; test records; asset/service records; invoices,Installation; Testing; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0403,cbe-job-tool-capability-register.csv
MMTR-0730,CBE_PROFESSIONAL_DOMAIN,D04,"Commercial, Contracts & Cost",F07;F09;F14;F19;F20;F26;F27,D04,CBE-JP-060,Quantity surveyor,Estimating / commercial / contract administration,RIB Software,RIB CostX,Measurement; cost plans; procurement; tender analysis; valuations; variations; forecasts; final accounts,Cost plans; BoQs; tender analyses; valuations; variations; cost reports,Feasibility; Design; Construction; Final account,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0404,cbe-job-tool-capability-register.csv
MMTR-0731,CBE_PROFESSIONAL_DOMAIN,D04,"Commercial, Contracts & Cost",F07;F09;F14;F19;F20;F26;F27,D04,CBE-JP-060,Quantity surveyor,Estimating / commercial / contract administration,RIB Software,RIB Candy,Measurement; cost plans; procurement; tender analysis; valuations; variations; forecasts; final accounts,Cost plans; BoQs; tender analyses; valuations; variations; cost reports,Feasibility; Design; Construction; Final account,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0405,cbe-job-tool-capability-register.csv
MMTR-0732,CBE_PROFESSIONAL_DOMAIN,D04,"Commercial, Contracts & Cost",F07;F09;F14;F19;F20;F26;F27,D04,CBE-JP-060,Quantity surveyor,Estimating / commercial / contract administration,Causeway Technologies,Causeway Estimating,Measurement; cost plans; procurement; tender analysis; valuations; variations; forecasts; final accounts,Cost plans; BoQs; tender analyses; valuations; variations; cost reports,Feasibility; Design; Construction; Final account,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0406,cbe-job-tool-capability-register.csv
MMTR-0733,CBE_PROFESSIONAL_DOMAIN,D04,"Commercial, Contracts & Cost",F07;F09;F14;F19;F20;F26;F27,D04,CBE-JP-060,Quantity surveyor,Estimating / commercial / contract administration,ConQuest,ConQuest Estimating,Measurement; cost plans; procurement; tender analysis; valuations; variations; forecasts; final accounts,Cost plans; BoQs; tender analyses; valuations; variations; cost reports,Feasibility; Design; Construction; Final account,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0407,cbe-job-tool-capability-register.csv
MMTR-0734,CBE_PROFESSIONAL_DOMAIN,D04,"Commercial, Contracts & Cost",F07;F09;F14;F19;F20;F26;F27,D04,CBE-JP-060,Quantity surveyor,Estimating / commercial / contract administration,Bluebeam,Bluebeam Revu,Measurement; cost plans; procurement; tender analysis; valuations; variations; forecasts; final accounts,Cost plans; BoQs; tender analyses; valuations; variations; cost reports,Feasibility; Design; Construction; Final account,https://www.bluebeam.com/revu/,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0408,cbe-job-tool-capability-register.csv
MMTR-0735,CBE_PROFESSIONAL_DOMAIN,D04,"Commercial, Contracts & Cost",F07;F09;F14;F19;F20;F26;F27,D04,CBE-JP-060,Quantity surveyor,Estimating / commercial / contract administration,Autodesk,Autodesk Takeoff,Measurement; cost plans; procurement; tender analysis; valuations; variations; forecasts; final accounts,Cost plans; BoQs; tender analyses; valuations; variations; cost reports,Feasibility; Design; Construction; Final account,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0409,cbe-job-tool-capability-register.csv
MMTR-0736,CBE_PROFESSIONAL_DOMAIN,D04,"Commercial, Contracts & Cost",F07;F09;F14;F19;F20;F26;F27,D04,CBE-JP-060,Quantity surveyor,Estimating / commercial / contract administration,Thinkproject,Thinkproject CEMAR,Measurement; cost plans; procurement; tender analysis; valuations; variations; forecasts; final accounts,Cost plans; BoQs; tender analyses; valuations; variations; cost reports,Feasibility; Design; Construction; Final account,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0410,cbe-job-tool-capability-register.csv
MMTR-0737,CBE_PROFESSIONAL_DOMAIN,D04,"Commercial, Contracts & Cost",F07;F09;F14;F19;F20;F26;F27,D04,CBE-JP-060,Quantity surveyor,Estimating / commercial / contract administration,Oracle,Oracle Primavera Unifier,Measurement; cost plans; procurement; tender analysis; valuations; variations; forecasts; final accounts,Cost plans; BoQs; tender analyses; valuations; variations; cost reports,Feasibility; Design; Construction; Final account,https://www.oracle.com/construction-engineering/primavera-unifier/,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0411,cbe-job-tool-capability-register.csv
MMTR-0738,CBE_PROFESSIONAL_DOMAIN,D04,"Commercial, Contracts & Cost",F07;F09;F14;F19;F20;F26;F27,D04,CBE-JP-060,Quantity surveyor,Estimating / commercial / contract administration,Procore,Procore,Measurement; cost plans; procurement; tender analysis; valuations; variations; forecasts; final accounts,Cost plans; BoQs; tender analyses; valuations; variations; cost reports,Feasibility; Design; Construction; Final account,https://www.procore.com/,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0412,cbe-job-tool-capability-register.csv
MMTR-0739,CBE_PROFESSIONAL_DOMAIN,D11,"Plant, Equipment & Specialist Operations",F09;F10;F11;F12;F13;F22;F23;F26;F27,D11,CBE-JP-061,Quarry engineer,Plant / specialist operations / production,BedRock Software,AggFlow DM,Site/production planning; extraction records; plant; safety; environmental/restoration records,Plans; production records; inspections; environmental records,Extraction; Restoration,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0413,cbe-job-tool-capability-register.csv
MMTR-0740,CBE_PROFESSIONAL_DOMAIN,D11,"Plant, Equipment & Specialist Operations",F09;F10;F11;F12;F13;F22;F23;F26;F27,D11,CBE-JP-061,Quarry engineer,Plant / specialist operations / production,Command Alkon,Command Alkon,Site/production planning; extraction records; plant; safety; environmental/restoration records,Plans; production records; inspections; environmental records,Extraction; Restoration,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0414,cbe-job-tool-capability-register.csv
MMTR-0741,CBE_PROFESSIONAL_DOMAIN,D11,"Plant, Equipment & Specialist Operations",F09;F10;F11;F12;F13;F22;F23;F26;F27,D11,CBE-JP-061,Quarry engineer,Plant / specialist operations / production,Wenco,Wenco,Site/production planning; extraction records; plant; safety; environmental/restoration records,Plans; production records; inspections; environmental records,Extraction; Restoration,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0415,cbe-job-tool-capability-register.csv
MMTR-0742,CBE_PROFESSIONAL_DOMAIN,D11,"Plant, Equipment & Specialist Operations",F09;F10;F11;F12;F13;F22;F23;F26;F27,D11,CBE-JP-061,Quarry engineer,Plant / specialist operations / production,Hexagon,Hexagon MinePlan,Site/production planning; extraction records; plant; safety; environmental/restoration records,Plans; production records; inspections; environmental records,Extraction; Restoration,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0416,cbe-job-tool-capability-register.csv
MMTR-0743,CBE_PROFESSIONAL_DOMAIN,D11,"Plant, Equipment & Specialist Operations",F09;F10;F11;F12;F13;F22;F23;F26;F27,D11,CBE-JP-061,Quarry engineer,Plant / specialist operations / production,IBM,IBM Maximo Application Suite,Site/production planning; extraction records; plant; safety; environmental/restoration records,Plans; production records; inspections; environmental records,Extraction; Restoration,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0417,cbe-job-tool-capability-register.csv
MMTR-0744,CBE_PROFESSIONAL_DOMAIN,D11,"Plant, Equipment & Specialist Operations",F09;F10;F11;F12;F13;F22;F23;F26;F27,D11,CBE-JP-061,Quarry engineer,Plant / specialist operations / production,SafetyCulture,SafetyCulture,Site/production planning; extraction records; plant; safety; environmental/restoration records,Plans; production records; inspections; environmental records,Extraction; Restoration,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0418,cbe-job-tool-capability-register.csv
MMTR-0745,CBE_PROFESSIONAL_DOMAIN,D11,"Plant, Equipment & Specialist Operations",F09;F10;F11;F12;F13;F22;F23;F26;F27,D11,CBE-JP-062,Quarry worker,Plant / specialist operations / production,Command Alkon,Command Alkon,Tasks; plant checks; production logs; materials; safety; maintenance defects,Shift logs; plant checks; production records,Extraction,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0419,cbe-job-tool-capability-register.csv
MMTR-0746,CBE_PROFESSIONAL_DOMAIN,D11,"Plant, Equipment & Specialist Operations",F09;F10;F11;F12;F13;F22;F23;F26;F27,D11,CBE-JP-062,Quarry worker,Plant / specialist operations / production,Wenco,Wenco,Tasks; plant checks; production logs; materials; safety; maintenance defects,Shift logs; plant checks; production records,Extraction,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0420,cbe-job-tool-capability-register.csv
MMTR-0747,CBE_PROFESSIONAL_DOMAIN,D11,"Plant, Equipment & Specialist Operations",F09;F10;F11;F12;F13;F22;F23;F26;F27,D11,CBE-JP-062,Quarry worker,Plant / specialist operations / production,Hexagon,Hexagon MinePlan,Tasks; plant checks; production logs; materials; safety; maintenance defects,Shift logs; plant checks; production records,Extraction,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0421,cbe-job-tool-capability-register.csv
MMTR-0748,CBE_PROFESSIONAL_DOMAIN,D11,"Plant, Equipment & Specialist Operations",F09;F10;F11;F12;F13;F22;F23;F26;F27,D11,CBE-JP-062,Quarry worker,Plant / specialist operations / production,Tenna,Tenna,Tasks; plant checks; production logs; materials; safety; maintenance defects,Shift logs; plant checks; production records,Extraction,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0422,cbe-job-tool-capability-register.csv
MMTR-0749,CBE_PROFESSIONAL_DOMAIN,D11,"Plant, Equipment & Specialist Operations",F09;F10;F11;F12;F13;F22;F23;F26;F27,D11,CBE-JP-062,Quarry worker,Plant / specialist operations / production,Samsara,Samsara,Tasks; plant checks; production logs; materials; safety; maintenance defects,Shift logs; plant checks; production records,Extraction,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0423,cbe-job-tool-capability-register.csv
MMTR-0750,CBE_PROFESSIONAL_DOMAIN,D11,"Plant, Equipment & Specialist Operations",F09;F10;F11;F12;F13;F22;F23;F26;F27,D11,CBE-JP-062,Quarry worker,Plant / specialist operations / production,SafetyCulture,SafetyCulture,Tasks; plant checks; production logs; materials; safety; maintenance defects,Shift logs; plant checks; production records,Extraction,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0424,cbe-job-tool-capability-register.csv
MMTR-0751,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-063,Refrigeration and air-conditioning installer,Building-services design / field service / certification,Danfoss,Danfoss Coolselector2,Survey; equipment selection; installation; commissioning; refrigerant/service records; maintenance,Job sheets; equipment records; commissioning/test records; service logs,Installation; Commissioning; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0425,cbe-job-tool-capability-register.csv
MMTR-0752,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-063,Refrigeration and air-conditioning installer,Building-services design / field service / certification,MagiCAD Group,MagiCAD,Survey; equipment selection; installation; commissioning; refrigerant/service records; maintenance,Job sheets; equipment records; commissioning/test records; service logs,Installation; Commissioning; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0426,cbe-job-tool-capability-register.csv
MMTR-0753,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-063,Refrigeration and air-conditioning installer,Building-services design / field service / certification,Autodesk,Autodesk Revit,Survey; equipment selection; installation; commissioning; refrigerant/service records; maintenance,Job sheets; equipment records; commissioning/test records; service logs,Installation; Commissioning; Maintenance,https://www.autodesk.com/products/revit/overview,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0427,cbe-job-tool-capability-register.csv
MMTR-0754,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-063,Refrigeration and air-conditioning installer,Building-services design / field service / certification,Joblogic,Joblogic,Survey; equipment selection; installation; commissioning; refrigerant/service records; maintenance,Job sheets; equipment records; commissioning/test records; service logs,Installation; Commissioning; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0428,cbe-job-tool-capability-register.csv
MMTR-0755,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-063,Refrigeration and air-conditioning installer,Building-services design / field service / certification,simPRO,simPRO,Survey; equipment selection; installation; commissioning; refrigerant/service records; maintenance,Job sheets; equipment records; commissioning/test records; service logs,Installation; Commissioning; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0429,cbe-job-tool-capability-register.csv
MMTR-0756,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-063,Refrigeration and air-conditioning installer,Building-services design / field service / certification,Commusoft,Commusoft,Survey; equipment selection; installation; commissioning; refrigerant/service records; maintenance,Job sheets; equipment records; commissioning/test records; service logs,Installation; Commissioning; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0430,cbe-job-tool-capability-register.csv
MMTR-0757,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-063,Refrigeration and air-conditioning installer,Building-services design / field service / certification,ServiceM8,ServiceM8,Survey; equipment selection; installation; commissioning; refrigerant/service records; maintenance,Job sheets; equipment records; commissioning/test records; service logs,Installation; Commissioning; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0431,cbe-job-tool-capability-register.csv
MMTR-0758,CBE_PROFESSIONAL_DOMAIN,D12,Utilities & Networks,F09;F10;F12;F13;F22;F23;F26;F27,D12,CBE-JP-064,Road worker,Utilities / network / field operations,Bentley Systems,Bentley OpenRoads Designer,Work packs; traffic-management references; plant; materials; daily progress; inspections,Work orders; daily records; material usage; inspection records,Infrastructure construction; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0432,cbe-job-tool-capability-register.csv
MMTR-0759,CBE_PROFESSIONAL_DOMAIN,D12,Utilities & Networks,F09;F10;F12;F13;F22;F23;F26;F27,D12,CBE-JP-064,Road worker,Utilities / network / field operations,Autodesk,Autodesk Civil 3D,Work packs; traffic-management references; plant; materials; daily progress; inspections,Work orders; daily records; material usage; inspection records,Infrastructure construction; Maintenance,https://www.autodesk.com/products/civil-3d/overview,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0433,cbe-job-tool-capability-register.csv
MMTR-0760,CBE_PROFESSIONAL_DOMAIN,D12,Utilities & Networks,F09;F10;F12;F13;F22;F23;F26;F27,D12,CBE-JP-064,Road worker,Utilities / network / field operations,Trimble,Trimble Siteworks,Work packs; traffic-management references; plant; materials; daily progress; inspections,Work orders; daily records; material usage; inspection records,Infrastructure construction; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0434,cbe-job-tool-capability-register.csv
MMTR-0761,CBE_PROFESSIONAL_DOMAIN,D12,Utilities & Networks,F09;F10;F12;F13;F22;F23;F26;F27,D12,CBE-JP-064,Road worker,Utilities / network / field operations,Esri,ArcGIS Field Maps,Work packs; traffic-management references; plant; materials; daily progress; inspections,Work orders; daily records; material usage; inspection records,Infrastructure construction; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0435,cbe-job-tool-capability-register.csv
MMTR-0762,CBE_PROFESSIONAL_DOMAIN,D12,Utilities & Networks,F09;F10;F12;F13;F22;F23;F26;F27,D12,CBE-JP-064,Road worker,Utilities / network / field operations,Procore,Procore,Work packs; traffic-management references; plant; materials; daily progress; inspections,Work orders; daily records; material usage; inspection records,Infrastructure construction; Maintenance,https://www.procore.com/,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0436,cbe-job-tool-capability-register.csv
MMTR-0763,CBE_PROFESSIONAL_DOMAIN,D12,Utilities & Networks,F09;F10;F12;F13;F22;F23;F26;F27,D12,CBE-JP-064,Road worker,Utilities / network / field operations,SafetyCulture,SafetyCulture,Work packs; traffic-management references; plant; materials; daily progress; inspections,Work orders; daily records; material usage; inspection records,Infrastructure construction; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0437,cbe-job-tool-capability-register.csv
MMTR-0764,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-065,Roofer,Trade field execution / estimating / evidence,Tradify,Tradify,Survey; estimate; materials; access; installation/repair; inspections; photos,Quotes; work orders; material schedules; photos,Envelope construction; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0438,cbe-job-tool-capability-register.csv
MMTR-0765,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-065,Roofer,Trade field execution / estimating / evidence,Fergus,Fergus,Survey; estimate; materials; access; installation/repair; inspections; photos,Quotes; work orders; material schedules; photos,Envelope construction; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0439,cbe-job-tool-capability-register.csv
MMTR-0766,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-065,Roofer,Trade field execution / estimating / evidence,Jobber,Jobber,Survey; estimate; materials; access; installation/repair; inspections; photos,Quotes; work orders; material schedules; photos,Envelope construction; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0440,cbe-job-tool-capability-register.csv
MMTR-0767,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-065,Roofer,Trade field execution / estimating / evidence,ServiceM8,ServiceM8,Survey; estimate; materials; access; installation/repair; inspections; photos,Quotes; work orders; material schedules; photos,Envelope construction; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0441,cbe-job-tool-capability-register.csv
MMTR-0768,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-065,Roofer,Trade field execution / estimating / evidence,BigChange,BigChange,Survey; estimate; materials; access; installation/repair; inspections; photos,Quotes; work orders; material schedules; photos,Envelope construction; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0442,cbe-job-tool-capability-register.csv
MMTR-0769,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-065,Roofer,Trade field execution / estimating / evidence,PlanRadar,PlanRadar,Survey; estimate; materials; access; installation/repair; inspections; photos,Quotes; work orders; material schedules; photos,Envelope construction; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0443,cbe-job-tool-capability-register.csv
MMTR-0770,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-065,Roofer,Trade field execution / estimating / evidence,SafetyCulture,SafetyCulture,Survey; estimate; materials; access; installation/repair; inspections; photos,Quotes; work orders; material schedules; photos,Envelope construction; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0444,cbe-job-tool-capability-register.csv
MMTR-0771,CBE_PROFESSIONAL_DOMAIN,D03,"Surveying, Property & Land",F05;F07;F14;F19;F22;F26;F27,D03,CBE-JP-066,Rural surveyor,Survey / property / valuation / evidence,Esri,Esri ArcGIS Pro,Land/property records; valuations; tenancy/estate work; land management; inspections,Valuations; plans; property records; reports,Acquisition; Management,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0445,cbe-job-tool-capability-register.csv
MMTR-0772,CBE_PROFESSIONAL_DOMAIN,D03,"Surveying, Property & Land",F05;F07;F14;F19;F22;F26;F27,D03,CBE-JP-066,Rural surveyor,Survey / property / valuation / evidence,QGIS Project,QGIS,Land/property records; valuations; tenancy/estate work; land management; inspections,Valuations; plans; property records; reports,Acquisition; Management,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0446,cbe-job-tool-capability-register.csv
MMTR-0773,CBE_PROFESSIONAL_DOMAIN,D03,"Surveying, Property & Land",F05;F07;F14;F19;F22;F26;F27,D03,CBE-JP-066,Rural surveyor,Survey / property / valuation / evidence,MRI Software,MRI Horizon,Land/property records; valuations; tenancy/estate work; land management; inspections,Valuations; plans; property records; reports,Acquisition; Management,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0447,cbe-job-tool-capability-register.csv
MMTR-0774,CBE_PROFESSIONAL_DOMAIN,D03,"Surveying, Property & Land",F05;F07;F14;F19;F22;F26;F27,D03,CBE-JP-066,Rural surveyor,Survey / property / valuation / evidence,Re-Leased,Re-Leased,Land/property records; valuations; tenancy/estate work; land management; inspections,Valuations; plans; property records; reports,Acquisition; Management,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0448,cbe-job-tool-capability-register.csv
MMTR-0775,CBE_PROFESSIONAL_DOMAIN,D03,"Surveying, Property & Land",F05;F07;F14;F19;F22;F26;F27,D03,CBE-JP-066,Rural surveyor,Survey / property / valuation / evidence,LandTech,LandTech,Land/property records; valuations; tenancy/estate work; land management; inspections,Valuations; plans; property records; reports,Acquisition; Management,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0449,cbe-job-tool-capability-register.csv
MMTR-0776,CBE_PROFESSIONAL_DOMAIN,D03,"Surveying, Property & Land",F05;F07;F14;F19;F22;F26;F27,D03,CBE-JP-066,Rural surveyor,Survey / property / valuation / evidence,Microsoft,Microsoft Power BI,Land/property records; valuations; tenancy/estate work; land management; inspections,Valuations; plans; property records; reports,Acquisition; Management,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0450,cbe-job-tool-capability-register.csv
MMTR-0777,CBE_PROFESSIONAL_DOMAIN,D11,"Plant, Equipment & Specialist Operations",F09;F10;F11;F12;F13;F22;F23;F26;F27,D11,CBE-JP-067,Scaffolder,Plant / specialist operations / production,CADS / SMART Scaffolder,SMART Scaffolder,Scaffold design/reference; erection; inspection; handover; tagging; alterations; dismantle,Scaffold register; inspection records; handover certificates,Construction enabling works,https://smartscaffolder.com/,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0451,cbe-job-tool-capability-register.csv
MMTR-0778,CBE_PROFESSIONAL_DOMAIN,D11,"Plant, Equipment & Specialist Operations",F09;F10;F11;F12;F13;F22;F23;F26;F27,D11,CBE-JP-067,Scaffolder,Plant / specialist operations / production,Avontus,Avontus Scaffold Designer,Scaffold design/reference; erection; inspection; handover; tagging; alterations; dismantle,Scaffold register; inspection records; handover certificates,Construction enabling works,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0452,cbe-job-tool-capability-register.csv
MMTR-0779,CBE_PROFESSIONAL_DOMAIN,D11,"Plant, Equipment & Specialist Operations",F09;F10;F11;F12;F13;F22;F23;F26;F27,D11,CBE-JP-067,Scaffolder,Plant / specialist operations / production,Avontus,Avontus Quantify,Scaffold design/reference; erection; inspection; handover; tagging; alterations; dismantle,Scaffold register; inspection records; handover certificates,Construction enabling works,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0453,cbe-job-tool-capability-register.csv
MMTR-0780,CBE_PROFESSIONAL_DOMAIN,D11,"Plant, Equipment & Specialist Operations",F09;F10;F11;F12;F13;F22;F23;F26;F27,D11,CBE-JP-067,Scaffolder,Plant / specialist operations / production,Procore,Procore,Scaffold design/reference; erection; inspection; handover; tagging; alterations; dismantle,Scaffold register; inspection records; handover certificates,Construction enabling works,https://www.procore.com/,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0454,cbe-job-tool-capability-register.csv
