backlog_id,source_record_id,function_code,function_name,market_category,vendor,product_or_suite,product_module_or_workspace,exact_operation_or_task,input_objects_or_data,output_work_product,lifecycle_or_status_model,review_approval_authority,audit_evidence,integration_formats,nublox_native_requirement,verification_status,source_url,verified_date
ENT-MTB-0243,MTR-0243,F23,"Health, Safety, Environment & Sustainability","H&S, incidents, inspections, permits, environmental compliance, ESG, carbon, energy and sustainability",Quentic,Quentic,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for H&S, incidents, inspections, permits, environmental compliance, ESG, carbon, energy and sustainability, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F23 Health, Safety, Environment & Sustainability.",RESEARCH_PENDING,https://www.quentic.com/,2026-09-21
ENT-MTB-0244,MTR-0244,F23,"Health, Safety, Environment & Sustainability","H&S, incidents, inspections, permits, environmental compliance, ESG, carbon, energy and sustainability",VelocityEHS,VelocityEHS,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for H&S, incidents, inspections, permits, environmental compliance, ESG, carbon, energy and sustainability, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F23 Health, Safety, Environment & Sustainability.",RESEARCH_PENDING,https://www.ehs.com/,2026-09-21
ENT-MTB-0245,MTR-0245,F23,"Health, Safety, Environment & Sustainability","H&S, incidents, inspections, permits, environmental compliance, ESG, carbon, energy and sustainability",Evotix,Evotix,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for H&S, incidents, inspections, permits, environmental compliance, ESG, carbon, energy and sustainability, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F23 Health, Safety, Environment & Sustainability.",RESEARCH_PENDING,https://www.evotix.com/,2026-09-21
ENT-MTB-0246,MTR-0246,F23,"Health, Safety, Environment & Sustainability","H&S, incidents, inspections, permits, environmental compliance, ESG, carbon, energy and sustainability",SafetyCulture,SafetyCulture,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for H&S, incidents, inspections, permits, environmental compliance, ESG, carbon, energy and sustainability, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F23 Health, Safety, Environment & Sustainability.",RESEARCH_PENDING,https://safetyculture.com/,2026-09-21
ENT-MTB-0247,MTR-0247,F23,"Health, Safety, Environment & Sustainability","H&S, incidents, inspections, permits, environmental compliance, ESG, carbon, energy and sustainability",SAP,SAP Sustainability,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for H&S, incidents, inspections, permits, environmental compliance, ESG, carbon, energy and sustainability, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F23 Health, Safety, Environment & Sustainability.",RESEARCH_PENDING,https://www.sap.com/products.html,2026-09-21
ENT-MTB-0248,MTR-0248,F23,"Health, Safety, Environment & Sustainability","H&S, incidents, inspections, permits, environmental compliance, ESG, carbon, energy and sustainability",Persefoni,Persefoni,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for H&S, incidents, inspections, permits, environmental compliance, ESG, carbon, energy and sustainability, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F23 Health, Safety, Environment & Sustainability.",RESEARCH_PENDING,https://www.persefoni.com/,2026-09-21
ENT-MTB-0249,MTR-0249,F23,"Health, Safety, Environment & Sustainability","H&S, incidents, inspections, permits, environmental compliance, ESG, carbon, energy and sustainability",Watershed,Watershed,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for H&S, incidents, inspections, permits, environmental compliance, ESG, carbon, energy and sustainability, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F23 Health, Safety, Environment & Sustainability.",RESEARCH_PENDING,https://watershed.com/,2026-09-21
ENT-MTB-0250,MTR-0250,F23,"Health, Safety, Environment & Sustainability","H&S, incidents, inspections, permits, environmental compliance, ESG, carbon, energy and sustainability",Sweep,Sweep,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for H&S, incidents, inspections, permits, environmental compliance, ESG, carbon, energy and sustainability, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F23 Health, Safety, Environment & Sustainability.",RESEARCH_PENDING,https://www.sweep.net/,2026-09-21
ENT-MTB-0251,MTR-0251,F23,"Health, Safety, Environment & Sustainability","H&S, incidents, inspections, permits, environmental compliance, ESG, carbon, energy and sustainability",One Click LCA,One Click LCA,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for H&S, incidents, inspections, permits, environmental compliance, ESG, carbon, energy and sustainability, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F23 Health, Safety, Environment & Sustainability.",RESEARCH_PENDING,https://oneclicklca.com/,2026-09-21
ENT-MTB-0252,MTR-0252,F24,"Business Continuity, Crisis & Physical Security","BCM, resilience, crisis management, emergency notification and physical security operations",Fusion Risk Management,Fusion Risk Management,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for BCM, resilience, crisis management, emergency notification and physical security operations, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F24 Business Continuity, Crisis & Physical Security.",RESEARCH_PENDING,https://www.fusionrm.com/,2026-09-21
ENT-MTB-0253,MTR-0253,F24,"Business Continuity, Crisis & Physical Security","BCM, resilience, crisis management, emergency notification and physical security operations",Everbridge,Everbridge,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for BCM, resilience, crisis management, emergency notification and physical security operations, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F24 Business Continuity, Crisis & Physical Security.",RESEARCH_PENDING,https://www.everbridge.com/,2026-09-21
ENT-MTB-0254,MTR-0254,F24,"Business Continuity, Crisis & Physical Security","BCM, resilience, crisis management, emergency notification and physical security operations",Riskonnect,Riskonnect,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for BCM, resilience, crisis management, emergency notification and physical security operations, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F24 Business Continuity, Crisis & Physical Security.",RESEARCH_PENDING,https://riskonnect.com/,2026-09-21
ENT-MTB-0255,MTR-0255,F24,"Business Continuity, Crisis & Physical Security","BCM, resilience, crisis management, emergency notification and physical security operations",Resolver,Resolver,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for BCM, resilience, crisis management, emergency notification and physical security operations, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F24 Business Continuity, Crisis & Physical Security.",RESEARCH_PENDING,https://www.resolver.com/,2026-09-21
ENT-MTB-0256,MTR-0256,F24,"Business Continuity, Crisis & Physical Security","BCM, resilience, crisis management, emergency notification and physical security operations",Noggin,Noggin,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for BCM, resilience, crisis management, emergency notification and physical security operations, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F24 Business Continuity, Crisis & Physical Security.",RESEARCH_PENDING,https://www.noggin.io/,2026-09-21
ENT-MTB-0257,MTR-0257,F24,"Business Continuity, Crisis & Physical Security","BCM, resilience, crisis management, emergency notification and physical security operations",AlertMedia,AlertMedia,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for BCM, resilience, crisis management, emergency notification and physical security operations, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F24 Business Continuity, Crisis & Physical Security.",RESEARCH_PENDING,https://www.alertmedia.com/,2026-09-21
ENT-MTB-0258,MTR-0258,F24,"Business Continuity, Crisis & Physical Security","BCM, resilience, crisis management, emergency notification and physical security operations",OnSolve,OnSolve,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for BCM, resilience, crisis management, emergency notification and physical security operations, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F24 Business Continuity, Crisis & Physical Security.",RESEARCH_PENDING,https://www.onsolve.com/,2026-09-21
ENT-MTB-0259,MTR-0259,F24,"Business Continuity, Crisis & Physical Security","BCM, resilience, crisis management, emergency notification and physical security operations",Genetec,Genetec Security Center,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for BCM, resilience, crisis management, emergency notification and physical security operations, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F24 Business Continuity, Crisis & Physical Security.",RESEARCH_PENDING,https://www.genetec.com/,2026-09-21
ENT-MTB-0260,MTR-0260,F24,"Business Continuity, Crisis & Physical Security","BCM, resilience, crisis management, emergency notification and physical security operations",LenelS2,LenelS2 OnGuard,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for BCM, resilience, crisis management, emergency notification and physical security operations, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F24 Business Continuity, Crisis & Physical Security.",RESEARCH_PENDING,https://www.lenels2.com/,2026-09-21
ENT-MTB-0261,MTR-0261,F24,"Business Continuity, Crisis & Physical Security","BCM, resilience, crisis management, emergency notification and physical security operations",Milestone Systems,Milestone XProtect,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for BCM, resilience, crisis management, emergency notification and physical security operations, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F24 Business Continuity, Crisis & Physical Security.",RESEARCH_PENDING,https://www.milestonesys.com/,2026-09-21
ENT-MTB-0262,MTR-0262,F24,"Business Continuity, Crisis & Physical Security","BCM, resilience, crisis management, emergency notification and physical security operations",Verkada,Verkada,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for BCM, resilience, crisis management, emergency notification and physical security operations, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F24 Business Continuity, Crisis & Physical Security.",RESEARCH_PENDING,https://www.verkada.com/,2026-09-21
ENT-MTB-0263,MTR-0263,F25,"Communications, Public Affairs & Investor Relations","Media monitoring, communications, public affairs, social, investor communications, earnings and disclosure",Cision,Cision,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Media monitoring, communications, public affairs, social, investor communications, earnings and disclosure, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F25 Communications, Public Affairs & Investor Relations.",RESEARCH_PENDING,https://www.cision.com/,2026-09-21
ENT-MTB-0264,MTR-0264,F25,"Communications, Public Affairs & Investor Relations","Media monitoring, communications, public affairs, social, investor communications, earnings and disclosure",Meltwater,Meltwater,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Media monitoring, communications, public affairs, social, investor communications, earnings and disclosure, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F25 Communications, Public Affairs & Investor Relations.",RESEARCH_PENDING,https://www.meltwater.com/,2026-09-21
ENT-MTB-0265,MTR-0265,F25,"Communications, Public Affairs & Investor Relations","Media monitoring, communications, public affairs, social, investor communications, earnings and disclosure",Sprinklr,Sprinklr,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Media monitoring, communications, public affairs, social, investor communications, earnings and disclosure, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F25 Communications, Public Affairs & Investor Relations.",RESEARCH_PENDING,https://www.sprinklr.com/,2026-09-21
ENT-MTB-0266,MTR-0266,F25,"Communications, Public Affairs & Investor Relations","Media monitoring, communications, public affairs, social, investor communications, earnings and disclosure",Brandwatch,Brandwatch,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Media monitoring, communications, public affairs, social, investor communications, earnings and disclosure, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F25 Communications, Public Affairs & Investor Relations.",RESEARCH_PENDING,https://www.brandwatch.com/,2026-09-21
ENT-MTB-0267,MTR-0267,F25,"Communications, Public Affairs & Investor Relations","Media monitoring, communications, public affairs, social, investor communications, earnings and disclosure",Hootsuite,Hootsuite,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Media monitoring, communications, public affairs, social, investor communications, earnings and disclosure, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F25 Communications, Public Affairs & Investor Relations.",RESEARCH_PENDING,https://www.hootsuite.com/,2026-09-21
ENT-MTB-0268,MTR-0268,F25,"Communications, Public Affairs & Investor Relations","Media monitoring, communications, public affairs, social, investor communications, earnings and disclosure",Q4,Q4,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Media monitoring, communications, public affairs, social, investor communications, earnings and disclosure, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F25 Communications, Public Affairs & Investor Relations.",RESEARCH_PENDING,https://www.q4inc.com/,2026-09-21
ENT-MTB-0269,MTR-0269,F25,"Communications, Public Affairs & Investor Relations","Media monitoring, communications, public affairs, social, investor communications, earnings and disclosure",Workiva,Workiva,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Media monitoring, communications, public affairs, social, investor communications, earnings and disclosure, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F25 Communications, Public Affairs & Investor Relations.",RESEARCH_PENDING,https://www.workiva.com/,2026-09-21
ENT-MTB-0270,MTR-0270,F25,"Communications, Public Affairs & Investor Relations","Media monitoring, communications, public affairs, social, investor communications, earnings and disclosure",Notified,Notified,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Media monitoring, communications, public affairs, social, investor communications, earnings and disclosure, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F25 Communications, Public Affairs & Investor Relations.",RESEARCH_PENDING,https://www.notified.com/,2026-09-21
ENT-MTB-0271,MTR-0271,F25,"Communications, Public Affairs & Investor Relations","Media monitoring, communications, public affairs, social, investor communications, earnings and disclosure",Onclusive,Onclusive,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Media monitoring, communications, public affairs, social, investor communications, earnings and disclosure, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F25 Communications, Public Affairs & Investor Relations.",RESEARCH_PENDING,https://onclusive.com/,2026-09-21
ENT-MTB-0272,MTR-0272,F26,"Knowledge, Document & Records Management","Knowledge, content, document control, records, retention, collaboration, engineering information and CDE",Microsoft,Microsoft 365 / SharePoint / Purview,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Knowledge, content, document control, records, retention, collaboration, engineering information and CDE, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F26 Knowledge, Document & Records Management.",RESEARCH_PENDING,https://www.microsoft.com/en-us/dynamics-365,2026-09-21
ENT-MTB-0273,MTR-0273,F26,"Knowledge, Document & Records Management","Knowledge, content, document control, records, retention, collaboration, engineering information and CDE",OpenText,OpenText Content Management,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Knowledge, content, document control, records, retention, collaboration, engineering information and CDE, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F26 Knowledge, Document & Records Management.",RESEARCH_PENDING,https://www.opentext.com/uk/products/core-content-management,2026-09-21
ENT-MTB-0274,MTR-0274,F26,"Knowledge, Document & Records Management","Knowledge, content, document control, records, retention, collaboration, engineering information and CDE",M-Files,M-Files,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Knowledge, content, document control, records, retention, collaboration, engineering information and CDE, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F26 Knowledge, Document & Records Management.",RESEARCH_PENDING,https://www.m-files.com/,2026-09-21
ENT-MTB-0275,MTR-0275,F26,"Knowledge, Document & Records Management","Knowledge, content, document control, records, retention, collaboration, engineering information and CDE",Box,Box,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Knowledge, content, document control, records, retention, collaboration, engineering information and CDE, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F26 Knowledge, Document & Records Management.",RESEARCH_PENDING,https://www.box.com/,2026-09-21
ENT-MTB-0276,MTR-0276,F26,"Knowledge, Document & Records Management","Knowledge, content, document control, records, retention, collaboration, engineering information and CDE",Egnyte,Egnyte,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Knowledge, content, document control, records, retention, collaboration, engineering information and CDE, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F26 Knowledge, Document & Records Management.",RESEARCH_PENDING,https://www.egnyte.com/,2026-09-21
ENT-MTB-0277,MTR-0277,F26,"Knowledge, Document & Records Management","Knowledge, content, document control, records, retention, collaboration, engineering information and CDE",Atlassian,Atlassian Confluence,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Knowledge, content, document control, records, retention, collaboration, engineering information and CDE, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F26 Knowledge, Document & Records Management.",RESEARCH_PENDING,https://www.atlassian.com/,2026-09-21
ENT-MTB-0278,MTR-0278,F26,"Knowledge, Document & Records Management","Knowledge, content, document control, records, retention, collaboration, engineering information and CDE",Google,Google Workspace / Drive,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Knowledge, content, document control, records, retention, collaboration, engineering information and CDE, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F26 Knowledge, Document & Records Management.",RESEARCH_PENDING,https://cloud.google.com/looker,2026-09-21
ENT-MTB-0279,MTR-0279,F26,"Knowledge, Document & Records Management","Knowledge, content, document control, records, retention, collaboration, engineering information and CDE",Laserfiche,Laserfiche,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Knowledge, content, document control, records, retention, collaboration, engineering information and CDE, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F26 Knowledge, Document & Records Management.",RESEARCH_PENDING,https://www.laserfiche.com/,2026-09-21
ENT-MTB-0280,MTR-0280,F26,"Knowledge, Document & Records Management","Knowledge, content, document control, records, retention, collaboration, engineering information and CDE",Hyland,Hyland OnBase,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Knowledge, content, document control, records, retention, collaboration, engineering information and CDE, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F26 Knowledge, Document & Records Management.",RESEARCH_PENDING,https://www.hyland.com/,2026-09-21
ENT-MTB-0281,MTR-0281,F26,"Knowledge, Document & Records Management","Knowledge, content, document control, records, retention, collaboration, engineering information and CDE",DocuWare,DocuWare,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Knowledge, content, document control, records, retention, collaboration, engineering information and CDE, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F26 Knowledge, Document & Records Management.",RESEARCH_PENDING,https://start.docuware.com/,2026-09-21
ENT-MTB-0282,MTR-0282,F26,"Knowledge, Document & Records Management","Knowledge, content, document control, records, retention, collaboration, engineering information and CDE",Autodesk,Autodesk Docs,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Knowledge, content, document control, records, retention, collaboration, engineering information and CDE, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F26 Knowledge, Document & Records Management.",RESEARCH_PENDING,https://www.autodesk.com/,2026-09-21
ENT-MTB-0283,MTR-0283,F26,"Knowledge, Document & Records Management","Knowledge, content, document control, records, retention, collaboration, engineering information and CDE",Oracle,Oracle Aconex,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Knowledge, content, document control, records, retention, collaboration, engineering information and CDE, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F26 Knowledge, Document & Records Management.",RESEARCH_PENDING,https://www.oracle.com/,2026-09-21
ENT-MTB-0284,MTR-0284,F26,"Knowledge, Document & Records Management","Knowledge, content, document control, records, retention, collaboration, engineering information and CDE",Asite,Asite,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Knowledge, content, document control, records, retention, collaboration, engineering information and CDE, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F26 Knowledge, Document & Records Management.",RESEARCH_PENDING,https://www.asite.com/,2026-09-21
ENT-MTB-0285,MTR-0285,F26,"Knowledge, Document & Records Management","Knowledge, content, document control, records, retention, collaboration, engineering information and CDE",Bentley Systems,Bentley ProjectWise,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Knowledge, content, document control, records, retention, collaboration, engineering information and CDE, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F26 Knowledge, Document & Records Management.",RESEARCH_PENDING,https://www.bentley.com/,2026-09-21
ENT-MTB-0286,MTR-0286,F26,"Knowledge, Document & Records Management","Knowledge, content, document control, records, retention, collaboration, engineering information and CDE",Trimble,Trimble Connect,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Knowledge, content, document control, records, retention, collaboration, engineering information and CDE, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F26 Knowledge, Document & Records Management.",RESEARCH_PENDING,https://www.trimble.com/,2026-09-21
ENT-MTB-0287,MTR-0287,F26,"Knowledge, Document & Records Management","Knowledge, content, document control, records, retention, collaboration, engineering information and CDE",Viewpoint,Viewpoint for Projects,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Knowledge, content, document control, records, retention, collaboration, engineering information and CDE, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F26 Knowledge, Document & Records Management.",RESEARCH_PENDING,,2026-09-21
ENT-MTB-0288,MTR-0288,F26,"Knowledge, Document & Records Management","Knowledge, content, document control, records, retention, collaboration, engineering information and CDE",Dalux,Dalux Box,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Knowledge, content, document control, records, retention, collaboration, engineering information and CDE, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F26 Knowledge, Document & Records Management.",RESEARCH_PENDING,https://www.dalux.com/,2026-09-21
ENT-MTB-0289,MTR-0289,F27,"Portfolio, Programme & Project Management","Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects",Oracle,Oracle Primavera P6,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F27 Portfolio, Programme & Project Management.",RESEARCH_PENDING,https://www.oracle.com/,2026-09-21
