backlog_id,source_mapping_id,job_profile_id,canonical_name,tool_product,vendor,candidate_job_capabilities,candidate_work_products,product_module_or_workspace,exact_operation_or_task,input_objects_or_data,output_work_product,lifecycle_or_status_model,review_approval_authority,audit_evidence,integration_formats,nublox_native_requirement,verification_status,source_url,verified_date
CBE-MTB-0433,CBE-JTM-0433,CBE-JP-064,Road worker,Autodesk Civil 3D,Autodesk,Work packs; traffic-management references; plant; materials; daily progress; inspections,Work orders; daily records; material usage; inspection records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Work packs; traffic-management references; plant; materials; daily progress; inspections; create/control Work orders; daily records; material usage; inspection records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,https://www.autodesk.com/products/civil-3d/overview,2026-09-21
CBE-MTB-0434,CBE-JTM-0434,CBE-JP-064,Road worker,Trimble Siteworks,Trimble,Work packs; traffic-management references; plant; materials; daily progress; inspections,Work orders; daily records; material usage; inspection records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Work packs; traffic-management references; plant; materials; daily progress; inspections; create/control Work orders; daily records; material usage; inspection records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0435,CBE-JTM-0435,CBE-JP-064,Road worker,ArcGIS Field Maps,Esri,Work packs; traffic-management references; plant; materials; daily progress; inspections,Work orders; daily records; material usage; inspection records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Work packs; traffic-management references; plant; materials; daily progress; inspections; create/control Work orders; daily records; material usage; inspection records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0436,CBE-JTM-0436,CBE-JP-064,Road worker,Procore,Procore,Work packs; traffic-management references; plant; materials; daily progress; inspections,Work orders; daily records; material usage; inspection records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Work packs; traffic-management references; plant; materials; daily progress; inspections; create/control Work orders; daily records; material usage; inspection records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,https://www.procore.com/,2026-09-21
CBE-MTB-0437,CBE-JTM-0437,CBE-JP-064,Road worker,SafetyCulture,SafetyCulture,Work packs; traffic-management references; plant; materials; daily progress; inspections,Work orders; daily records; material usage; inspection records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Work packs; traffic-management references; plant; materials; daily progress; inspections; create/control Work orders; daily records; material usage; inspection records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0438,CBE-JTM-0438,CBE-JP-065,Roofer,Tradify,Tradify,Survey; estimate; materials; access; installation/repair; inspections; photos,Quotes; work orders; material schedules; photos,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Survey; estimate; materials; access; installation/repair; inspections; photos; create/control Quotes; work orders; material schedules; photos as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0439,CBE-JTM-0439,CBE-JP-065,Roofer,Fergus,Fergus,Survey; estimate; materials; access; installation/repair; inspections; photos,Quotes; work orders; material schedules; photos,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Survey; estimate; materials; access; installation/repair; inspections; photos; create/control Quotes; work orders; material schedules; photos as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0440,CBE-JTM-0440,CBE-JP-065,Roofer,Jobber,Jobber,Survey; estimate; materials; access; installation/repair; inspections; photos,Quotes; work orders; material schedules; photos,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Survey; estimate; materials; access; installation/repair; inspections; photos; create/control Quotes; work orders; material schedules; photos as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0441,CBE-JTM-0441,CBE-JP-065,Roofer,ServiceM8,ServiceM8,Survey; estimate; materials; access; installation/repair; inspections; photos,Quotes; work orders; material schedules; photos,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Survey; estimate; materials; access; installation/repair; inspections; photos; create/control Quotes; work orders; material schedules; photos as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0442,CBE-JTM-0442,CBE-JP-065,Roofer,BigChange,BigChange,Survey; estimate; materials; access; installation/repair; inspections; photos,Quotes; work orders; material schedules; photos,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Survey; estimate; materials; access; installation/repair; inspections; photos; create/control Quotes; work orders; material schedules; photos as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0443,CBE-JTM-0443,CBE-JP-065,Roofer,PlanRadar,PlanRadar,Survey; estimate; materials; access; installation/repair; inspections; photos,Quotes; work orders; material schedules; photos,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Survey; estimate; materials; access; installation/repair; inspections; photos; create/control Quotes; work orders; material schedules; photos as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0444,CBE-JTM-0444,CBE-JP-065,Roofer,SafetyCulture,SafetyCulture,Survey; estimate; materials; access; installation/repair; inspections; photos,Quotes; work orders; material schedules; photos,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Survey; estimate; materials; access; installation/repair; inspections; photos; create/control Quotes; work orders; material schedules; photos as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0445,CBE-JTM-0445,CBE-JP-066,Rural surveyor,Esri ArcGIS Pro,Esri,Land/property records; valuations; tenancy/estate work; land management; inspections,Valuations; plans; property records; reports,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Land/property records; valuations; tenancy/estate work; land management; inspections; create/control Valuations; plans; property records; reports as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0446,CBE-JTM-0446,CBE-JP-066,Rural surveyor,QGIS,QGIS Project,Land/property records; valuations; tenancy/estate work; land management; inspections,Valuations; plans; property records; reports,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Land/property records; valuations; tenancy/estate work; land management; inspections; create/control Valuations; plans; property records; reports as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0447,CBE-JTM-0447,CBE-JP-066,Rural surveyor,MRI Horizon,MRI Software,Land/property records; valuations; tenancy/estate work; land management; inspections,Valuations; plans; property records; reports,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Land/property records; valuations; tenancy/estate work; land management; inspections; create/control Valuations; plans; property records; reports as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",BACKLOG_CREATED,,2026-09-21
CBE-MTB-0448,CBE-JTM-0448,CBE-JP-066,Rural surveyor,Re-Leased,Re-Leased,Land/property records; valuations; tenancy/estate work; land management; inspections,Valuations; plans; property records; reports,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Land/property records; valuations; tenancy/estate work; land management; inspections; create/control Valuations; plans; property records; reports as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",BACKLOG_CREATED,,2026-09-21
CBE-MTB-0449,CBE-JTM-0449,CBE-JP-066,Rural surveyor,LandTech,LandTech,Land/property records; valuations; tenancy/estate work; land management; inspections,Valuations; plans; property records; reports,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Land/property records; valuations; tenancy/estate work; land management; inspections; create/control Valuations; plans; property records; reports as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0450,CBE-JTM-0450,CBE-JP-066,Rural surveyor,Microsoft Power BI,Microsoft,Land/property records; valuations; tenancy/estate work; land management; inspections,Valuations; plans; property records; reports,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Land/property records; valuations; tenancy/estate work; land management; inspections; create/control Valuations; plans; property records; reports as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0451,CBE-JTM-0451,CBE-JP-067,Scaffolder,SMART Scaffolder,CADS / SMART Scaffolder,Scaffold design/reference; erection; inspection; handover; tagging; alterations; dismantle,Scaffold register; inspection records; handover certificates,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Scaffold design/reference; erection; inspection; handover; tagging; alterations; dismantle; create/control Scaffold register; inspection records; handover certificates as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",BACKLOG_CREATED,https://smartscaffolder.com/,2026-09-21
CBE-MTB-0452,CBE-JTM-0452,CBE-JP-067,Scaffolder,Avontus Scaffold Designer,Avontus,Scaffold design/reference; erection; inspection; handover; tagging; alterations; dismantle,Scaffold register; inspection records; handover certificates,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Scaffold design/reference; erection; inspection; handover; tagging; alterations; dismantle; create/control Scaffold register; inspection records; handover certificates as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",BACKLOG_CREATED,,2026-09-21
CBE-MTB-0453,CBE-JTM-0453,CBE-JP-067,Scaffolder,Avontus Quantify,Avontus,Scaffold design/reference; erection; inspection; handover; tagging; alterations; dismantle,Scaffold register; inspection records; handover certificates,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Scaffold design/reference; erection; inspection; handover; tagging; alterations; dismantle; create/control Scaffold register; inspection records; handover certificates as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",BACKLOG_CREATED,,2026-09-21
CBE-MTB-0454,CBE-JTM-0454,CBE-JP-067,Scaffolder,Procore,Procore,Scaffold design/reference; erection; inspection; handover; tagging; alterations; dismantle,Scaffold register; inspection records; handover certificates,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Scaffold design/reference; erection; inspection; handover; tagging; alterations; dismantle; create/control Scaffold register; inspection records; handover certificates as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,https://www.procore.com/,2026-09-21
CBE-MTB-0455,CBE-JTM-0455,CBE-JP-067,Scaffolder,SafetyCulture,SafetyCulture,Scaffold design/reference; erection; inspection; handover; tagging; alterations; dismantle,Scaffold register; inspection records; handover certificates,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Scaffold design/reference; erection; inspection; handover; tagging; alterations; dismantle; create/control Scaffold register; inspection records; handover certificates as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0456,CBE-JTM-0456,CBE-JP-067,Scaffolder,PlanRadar,PlanRadar,Scaffold design/reference; erection; inspection; handover; tagging; alterations; dismantle,Scaffold register; inspection records; handover certificates,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Scaffold design/reference; erection; inspection; handover; tagging; alterations; dismantle; create/control Scaffold register; inspection records; handover certificates as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0457,CBE-JTM-0457,CBE-JP-068,Security systems installer,JVSG IP Video System Design Tool,JVSG,Survey; quote; device/system design; installation; testing; commissioning; maintenance,Quotes; device registers; test results; commissioning/service records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Survey; quote; device/system design; installation; testing; commissioning; maintenance; create/control Quotes; device registers; test results; commissioning/service records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",BACKLOG_CREATED,https://www.jvsg.com/,2026-09-21
CBE-MTB-0458,CBE-JTM-0458,CBE-JP-068,Security systems installer,System Surveyor,System Surveyor,Survey; quote; device/system design; installation; testing; commissioning; maintenance,Quotes; device registers; test results; commissioning/service records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Survey; quote; device/system design; installation; testing; commissioning; maintenance; create/control Quotes; device registers; test results; commissioning/service records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",BACKLOG_CREATED,,2026-09-21
CBE-MTB-0459,CBE-JTM-0459,CBE-JP-068,Security systems installer,AutoCAD,Autodesk,Survey; quote; device/system design; installation; testing; commissioning; maintenance,Quotes; device registers; test results; commissioning/service records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Survey; quote; device/system design; installation; testing; commissioning; maintenance; create/control Quotes; device registers; test results; commissioning/service records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0460,CBE-JTM-0460,CBE-JP-068,Security systems installer,Genetec Security Center,Genetec,Survey; quote; device/system design; installation; testing; commissioning; maintenance,Quotes; device registers; test results; commissioning/service records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Survey; quote; device/system design; installation; testing; commissioning; maintenance; create/control Quotes; device registers; test results; commissioning/service records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0461,CBE-JTM-0461,CBE-JP-068,Security systems installer,LenelS2 OnGuard,LenelS2,Survey; quote; device/system design; installation; testing; commissioning; maintenance,Quotes; device registers; test results; commissioning/service records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Survey; quote; device/system design; installation; testing; commissioning; maintenance; create/control Quotes; device registers; test results; commissioning/service records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",BACKLOG_CREATED,,2026-09-21
CBE-MTB-0462,CBE-JTM-0462,CBE-JP-068,Security systems installer,simPRO,simPRO,Survey; quote; device/system design; installation; testing; commissioning; maintenance,Quotes; device registers; test results; commissioning/service records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Survey; quote; device/system design; installation; testing; commissioning; maintenance; create/control Quotes; device registers; test results; commissioning/service records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0463,CBE-JTM-0463,CBE-JP-068,Security systems installer,Joblogic,Joblogic,Survey; quote; device/system design; installation; testing; commissioning; maintenance,Quotes; device registers; test results; commissioning/service records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Survey; quote; device/system design; installation; testing; commissioning; maintenance; create/control Quotes; device registers; test results; commissioning/service records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0464,CBE-JTM-0464,CBE-JP-069,Shopfitter,AutoCAD,Autodesk,Survey; programme; fabrication/install coordination; materials; snagging; handover,Work orders; drawings; material schedules; snagging records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Survey; programme; fabrication/install coordination; materials; snagging; handover; create/control Work orders; drawings; material schedules; snagging records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0465,CBE-JTM-0465,CBE-JP-069,Shopfitter,Autodesk Revit,Autodesk,Survey; programme; fabrication/install coordination; materials; snagging; handover,Work orders; drawings; material schedules; snagging records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Survey; programme; fabrication/install coordination; materials; snagging; handover; create/control Work orders; drawings; material schedules; snagging records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,https://www.autodesk.com/products/revit/overview,2026-09-21
CBE-MTB-0466,CBE-JTM-0466,CBE-JP-069,Shopfitter,SketchUp,Trimble,Survey; programme; fabrication/install coordination; materials; snagging; handover,Work orders; drawings; material schedules; snagging records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Survey; programme; fabrication/install coordination; materials; snagging; handover; create/control Work orders; drawings; material schedules; snagging records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0467,CBE-JTM-0467,CBE-JP-069,Shopfitter,Procore,Procore,Survey; programme; fabrication/install coordination; materials; snagging; handover,Work orders; drawings; material schedules; snagging records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Survey; programme; fabrication/install coordination; materials; snagging; handover; create/control Work orders; drawings; material schedules; snagging records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,https://www.procore.com/,2026-09-21
CBE-MTB-0468,CBE-JTM-0468,CBE-JP-069,Shopfitter,Autodesk Build,Autodesk,Survey; programme; fabrication/install coordination; materials; snagging; handover,Work orders; drawings; material schedules; snagging records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Survey; programme; fabrication/install coordination; materials; snagging; handover; create/control Work orders; drawings; material schedules; snagging records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,https://construction.autodesk.com/products/autodesk-build/,2026-09-21
CBE-MTB-0469,CBE-JTM-0469,CBE-JP-069,Shopfitter,Bluebeam Revu,Bluebeam,Survey; programme; fabrication/install coordination; materials; snagging; handover,Work orders; drawings; material schedules; snagging records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Survey; programme; fabrication/install coordination; materials; snagging; handover; create/control Work orders; drawings; material schedules; snagging records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,https://www.bluebeam.com/revu/,2026-09-21
CBE-MTB-0470,CBE-JTM-0470,CBE-JP-069,Shopfitter,Tradify,Tradify,Survey; programme; fabrication/install coordination; materials; snagging; handover,Work orders; drawings; material schedules; snagging records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Survey; programme; fabrication/install coordination; materials; snagging; handover; create/control Work orders; drawings; material schedules; snagging records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",PRODUCT_DEEP_BENCHMARK_VERIFIED__JOB_SPECIFIC_MODULE_MAPPING_PENDING,,2026-09-21
CBE-MTB-0471,CBE-JTM-0471,CBE-JP-070,Solar panel installer,OpenSolar,OpenSolar,Survey; system sizing/design inputs; quote; installation; testing; commissioning; maintenance,Survey; quotes; equipment records; commissioning/test records,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native job workspace for Survey; system sizing/design inputs; quote; installation; testing; commissioning; maintenance; create/control Survey; quotes; equipment records; commissioning/test records as structured governed records; support assignment, revision/status, review/approval, evidence, audit and cross-functional handoff; provide specialist calculations/authoring or governed format interoperability where professional tooling requires it.",BACKLOG_CREATED,https://www.opensolar.com/,2026-09-21
