source_job_profile_id,source_title,source_level,job_family_id,function_ids,subfunction_ids,source_activity_count,candidate_expected_outputs,employment_archetype_ids,employment_archetype_titles,observed_mapping_states,reconciliation_state,reconciliation_rationale,next_action
JP-F22.11-PROFESSIONAL,Space Planning Manager,professional,JF-F22,F22,F22.11,3,"Space Management plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,reconciled-retain-employment-profile,"The F22 source title and accountability describe a coherent independently employable property/asset/facilities specialist role. Retain as a reusable Job Profile candidate; validate explicit Work Products, canonical ownership, lifecycle and handoffs.",decompose-f22-role-work-products-and-validate-property-asset-aggregate-boundaries
JP-F22.12-PROFESSIONAL,Lease Manager,professional,JF-F22,F22,F22.12,4,"Lease Management plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",JOB-GPS|JOB-RS,General Practice Surveyor|Rural Surveyor,candidate-multi-profile-composition,reconciled-retain-and-compose,The source title represents a plausible standalone employment role. Retain it as a candidate Job Profile while allowing its Functional Role/accountabilities to be composed into broader employment jobs evidenced by Waves 1-4.,validate-own-work-products-and-functional-role-reuse
JP-F22.13-PROFESSIONAL,Utilities Manager,professional,JF-F22,F22,F22.13,3,"Utilities Management plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,reconciled-retain-employment-profile,"The F22 source title and accountability describe a coherent independently employable property/asset/facilities specialist role. Retain as a reusable Job Profile candidate; validate explicit Work Products, canonical ownership, lifecycle and handoffs.",decompose-f22-role-work-products-and-validate-property-asset-aggregate-boundaries
JP-F22.14-PROFESSIONAL,Asset Disposal Specialist,professional,JF-F22,F22,F22.14,4,"Asset Disposal plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",JOB-AM|JOB-RS,Asset Manager|Rural Surveyor,candidate-multi-profile-composition,reconciled-retain-and-compose,The source title represents a plausible standalone employment role. Retain it as a candidate Job Profile while allowing its Functional Role/accountabilities to be composed into broader employment jobs evidenced by Waves 1-4.,validate-own-work-products-and-functional-role-reuse
JP-F23-FUNCTION-LEAD,Head of HSE & Sustainability,head,JF-F23,F23,F23.01|F23.02|F23.03|F23.04|F23.05|F23.06|F23.07|F23.08|F23.09|F23.10|F23.11|F23.12|F23.13|F23.14,55,"Health, Safety, Environment & Sustainability strategy and operating plan | Function policies, standards and governance decisions | Resource and investment priorities | Performance, risk and assurance reporting | Improvement and capability roadmap",,,,reconciled-retain-employment-profile-head,The generated function-lead profile represents a coherent reusable senior leadership employment role accountable across the function. Retain as a candidate Job Profile; its function scope defines accountability provenance and does not grant permissions or delegated authority.,decompose-head-role-work-products-governance-decisions-performance-and-handoffs
JP-F23.01-PROFESSIONAL,Health & Safety Manager,professional,JF-F23,F23,F23.01,4,"H&S Management plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",JOB-HS,Health & Safety Manager,candidate-multi-profile-composition,reconciled-retain-and-compose,The source title represents a plausible standalone employment role. Retain it as a candidate Job Profile while allowing its Functional Role/accountabilities to be composed into broader employment jobs evidenced by Waves 1-4.,validate-own-work-products-and-functional-role-reuse
JP-F23.02-PROFESSIONAL,Health & Safety Risk Specialist,professional,JF-F23,F23,F23.02,3,"Hazard Identification plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",JOB-HS,Health & Safety Manager,candidate-multi-profile-composition,reconciled-retain-and-compose,The source title represents a plausible standalone employment role. Retain it as a candidate Job Profile while allowing its Functional Role/accountabilities to be composed into broader employment jobs evidenced by Waves 1-4.,validate-own-work-products-and-functional-role-reuse
JP-F23.03-PROFESSIONAL,Safety Inspector,professional,JF-F23,F23,F23.03,4,"Workplace Inspections plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",JOB-HS,Health & Safety Manager,candidate-multi-profile-composition,reconciled-retain-and-compose,The source title represents a plausible standalone employment role. Retain it as a candidate Job Profile while allowing its Functional Role/accountabilities to be composed into broader employment jobs evidenced by Waves 1-4.,validate-own-work-products-and-functional-role-reuse
JP-F23.04-PROFESSIONAL,Safety Incident Investigator,professional,JF-F23,F23,F23.04,4,"Incident Management plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",JOB-HS,Health & Safety Manager,candidate-multi-profile-composition,reconciled-retain-and-compose,The source title represents a plausible standalone employment role. Retain it as a candidate Job Profile while allowing its Functional Role/accountabilities to be composed into broader employment jobs evidenced by Waves 1-4.,validate-own-work-products-and-functional-role-reuse
JP-F23.05-PROFESSIONAL,Occupational Health Specialist,professional,JF-F23,F23,F23.05,3,"Occupational Health plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,reconciled-retain-employment-profile,"The F23 source title and accountability describe a coherent independently employable HSE/sustainability specialist role. Retain as a reusable Job Profile candidate even where aggregate infrastructure is currently shared; validate domain-specific Work Products, competence, authority and evidence.",decompose-f23-role-work-products-and-validate-hse-sustainability-aggregate-boundaries
JP-F23.06-PROFESSIONAL,Permit-to-Work Coordinator,professional,JF-F23,F23,F23.06,5,"Permit-to-work plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,reconciled-retain-employment-profile,"The F23 source title and accountability describe a coherent independently employable HSE/sustainability specialist role. Retain as a reusable Job Profile candidate even where aggregate infrastructure is currently shared; validate domain-specific Work Products, competence, authority and evidence.",decompose-f23-role-work-products-and-validate-hse-sustainability-aggregate-boundaries
JP-F23.07-PROFESSIONAL,Environmental Manager,professional,JF-F23,F23,F23.07,3,"Environmental Management plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",JOB-ENV,Environmental Manager,candidate-multi-profile-composition,reconciled-retain-and-compose,The source title represents a plausible standalone employment role. Retain it as a candidate Job Profile while allowing its Functional Role/accountabilities to be composed into broader employment jobs evidenced by Waves 1-4.,validate-own-work-products-and-functional-role-reuse
JP-F23.08-PROFESSIONAL,Waste Management Specialist,professional,JF-F23,F23,F23.08,6,"Waste Management plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,reconciled-retain-employment-profile,"The F23 source title and accountability describe a coherent independently employable HSE/sustainability specialist role. Retain as a reusable Job Profile candidate even where aggregate infrastructure is currently shared; validate domain-specific Work Products, competence, authority and evidence.",decompose-f23-role-work-products-and-validate-hse-sustainability-aggregate-boundaries
JP-F23.09-PROFESSIONAL,Carbon Manager,professional,JF-F23,F23,F23.09,4,"Carbon Management plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,reconciled-retain-employment-profile,"The F23 source title and accountability describe a coherent independently employable HSE/sustainability specialist role. Retain as a reusable Job Profile candidate even where aggregate infrastructure is currently shared; validate domain-specific Work Products, competence, authority and evidence.",decompose-f23-role-work-products-and-validate-hse-sustainability-aggregate-boundaries
JP-F23.10-PROFESSIONAL,Energy Manager,professional,JF-F23,F23,F23.10,4,"Energy Management plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",JOB-CEA|JOB-DEA,Commercial Energy Assessor|Domestic Energy Assessor,candidate-adjacent-profile,reconciled-retain-distinct-employment-profile,This is a legitimate standalone employment role distinct from the Wave archetype that referenced it as adjacent capability. Retain the Job Profile and reuse only its Functional Role where relevant.,define-own-work-products-and-keep-wave-archetype-separate
JP-F23.11-PROFESSIONAL,Sustainability Manager,professional,JF-F23,F23,F23.11,3,"Sustainability Strategy plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,reconciled-retain-employment-profile,"The F23 source title and accountability describe a coherent independently employable HSE/sustainability specialist role. Retain as a reusable Job Profile candidate even where aggregate infrastructure is currently shared; validate domain-specific Work Products, competence, authority and evidence.",decompose-f23-role-work-products-and-validate-hse-sustainability-aggregate-boundaries
JP-F23.12-PROFESSIONAL,ESG Reporting Specialist,professional,JF-F23,F23,F23.12,5,"ESG Reporting plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,reconciled-retain-employment-profile,"The F23 source title and accountability describe a coherent independently employable HSE/sustainability specialist role. Retain as a reusable Job Profile candidate even where aggregate infrastructure is currently shared; validate domain-specific Work Products, competence, authority and evidence.",decompose-f23-role-work-products-and-validate-hse-sustainability-aggregate-boundaries
JP-F23.13-PROFESSIONAL,Sustainable Procurement Specialist,professional,JF-F23,F23,F23.13,3,"Sustainable Supply Chain plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,reconciled-retain-employment-profile,"The F23 source title and accountability describe a coherent independently employable HSE/sustainability specialist role. Retain as a reusable Job Profile candidate even where aggregate infrastructure is currently shared; validate domain-specific Work Products, competence, authority and evidence.",decompose-f23-role-work-products-and-validate-hse-sustainability-aggregate-boundaries
JP-F23.14-PROFESSIONAL,Environmental Compliance Specialist,professional,JF-F23,F23,F23.14,4,"Environmental Compliance plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",JOB-ENV,Environmental Manager,candidate-multi-profile-composition,reconciled-retain-and-compose,The source title represents a plausible standalone employment role. Retain it as a candidate Job Profile while allowing its Functional Role/accountabilities to be composed into broader employment jobs evidenced by Waves 1-4.,validate-own-work-products-and-functional-role-reuse
JP-F24-FUNCTION-LEAD,"Head of Business Continuity, Crisis & Physical Security",head,JF-F24,F24,F24.01|F24.02|F24.03|F24.04|F24.05|F24.06|F24.07|F24.08|F24.09|F24.10|F24.11|F24.12,45,"Business Continuity, Crisis & Physical Security strategy and operating plan | Function policies, standards and governance decisions | Resource and investment priorities | Performance, risk and assurance reporting | Improvement and capability roadmap",,,,reconciled-retain-employment-profile-head,The generated function-lead profile represents a coherent reusable senior leadership employment role accountable across the function. Retain as a candidate Job Profile; its function scope defines accountability provenance and does not grant permissions or delegated authority.,decompose-head-role-work-products-governance-decisions-performance-and-handoffs
JP-F24.01-PROFESSIONAL,Business Continuity Manager,professional,JF-F24,F24,F24.01,4,"Business Continuity Governance plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F24.02-PROFESSIONAL,Business Continuity Analyst,professional,JF-F24,F24,F24.02,4,"Business Impact Analysis plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F24.03-PROFESSIONAL,Business Continuity Planner,professional,JF-F24,F24,F24.03,3,"Continuity Planning plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F24.04-PROFESSIONAL,Business Continuity Exercise Specialist,professional,JF-F24,F24,F24.04,4,"Continuity Testing plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F24.05-PROFESSIONAL,Crisis Manager,professional,JF-F24,F24,F24.05,4,"Crisis Management plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F24.06-PROFESSIONAL,Emergency Response Coordinator,professional,JF-F24,F24,F24.06,4,"Emergency Response plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F24.07-PROFESSIONAL,Crisis Communications Manager,professional,JF-F24,F24,F24.07,3,"Crisis Communications plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,reconciled-compose-into-crisis-communications-manager,F24.07 governs crisis-response messaging and notification while F25.12 governs communications response and media monitoring. These are complementary Functional Roles in one crisis communications employment job.,compose-f24-07-and-f25-12-with-crisis-and-communications-aggregate-boundaries
JP-F24.08-PROFESSIONAL,Disaster Recovery Coordinator,professional,JF-F24,F24,F24.08,3,"Disaster Recovery Coordination plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F24.09-PROFESSIONAL,Physical Security Manager,professional,JF-F24,F24,F24.09,4,"Physical Security plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F24.10-PROFESSIONAL,Security Operations Coordinator,professional,JF-F24,F24,F24.10,4,"Visitor Management plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F24.11-PROFESSIONAL,Security Investigator,professional,JF-F24,F24,F24.11,4,"Security Investigations plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F24.12-PROFESSIONAL,Travel Security Specialist,professional,JF-F24,F24,F24.12,4,"Travel Security plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F25-FUNCTION-LEAD,"Head of Communications, Public Affairs & Investor Relations",head,JF-F25,F25,F25.01|F25.02|F25.03|F25.04|F25.05|F25.06|F25.07|F25.08|F25.09|F25.10|F25.11|F25.12,44,"Communications, Public Affairs & Investor Relations strategy and operating plan | Function policies, standards and governance decisions | Resource and investment priorities | Performance, risk and assurance reporting | Improvement and capability roadmap",,,,reconciled-retain-employment-profile-head,The generated function-lead profile represents a coherent reusable senior leadership employment role accountable across the function. Retain as a candidate Job Profile; its function scope defines accountability provenance and does not grant permissions or delegated authority.,decompose-head-role-work-products-governance-decisions-performance-and-handoffs
JP-F25.01-PROFESSIONAL,Corporate Communications Manager,professional,JF-F25,F25,F25.01,3,"Corporate Communications plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F25.02-PROFESSIONAL,Internal Communications Manager,professional,JF-F25,F25,F25.02,4,"Internal Communications plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F25.03-PROFESSIONAL,Media Relations Manager,professional,JF-F25,F25,F25.03,4,"Media Relations plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F25.04-PROFESSIONAL,Public Relations Manager,professional,JF-F25,F25,F25.04,3,"Public Relations plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F25.05-PROFESSIONAL,Reputation Manager,professional,JF-F25,F25,F25.05,4,"Reputation Management plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F25.06-PROFESSIONAL,Public Affairs Manager,professional,JF-F25,F25,F25.06,3,"Public Affairs plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F25.07-PROFESSIONAL,Government Relations Manager,professional,JF-F25,F25,F25.07,4,"Government Relations plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F25.08-PROFESSIONAL,Investor Relations Manager,professional,JF-F25,F25,F25.08,3,"Investor Relations plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F25.09-PROFESSIONAL,Annual Reporting Manager,professional,JF-F25,F25,F25.09,5,"Annual Reporting plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F25.10-PROFESSIONAL,Stakeholder Engagement Manager,professional,JF-F25,F25,F25.10,4,"Stakeholder Engagement plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F25.11-PROFESSIONAL,Community Relations Manager,professional,JF-F25,F25,F25.11,3,"Community Relations plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F25.12-PROFESSIONAL,Crisis Communications Manager,professional,JF-F25,F25,F25.12,4,"Crisis Communications plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,reconciled-compose-into-crisis-communications-manager,F24.07 governs crisis-response messaging and notification while F25.12 governs communications response and media monitoring. These are complementary Functional Roles in one crisis communications employment job.,compose-f24-07-and-f25-12-with-crisis-and-communications-aggregate-boundaries
JP-F26-FUNCTION-LEAD,"Head of Knowledge, Document & Records Management",head,JF-F26,F26,F26.01|F26.02|F26.03|F26.04|F26.05|F26.06|F26.07|F26.08|F26.09|F26.10,43,"Knowledge, Document & Records Management strategy and operating plan | Function policies, standards and governance decisions | Resource and investment priorities | Performance, risk and assurance reporting | Improvement and capability roadmap",,,,reconciled-retain-employment-profile-head,The generated function-lead profile represents a coherent reusable senior leadership employment role accountable across the function. Retain as a candidate Job Profile; its function scope defines accountability provenance and does not grant permissions or delegated authority.,decompose-head-role-work-products-governance-decisions-performance-and-handoffs
JP-F26.01-PROFESSIONAL,Knowledge Manager,professional,JF-F26,F26,F26.01,3,"Knowledge Strategy plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F26.02-PROFESSIONAL,Knowledge Capture Specialist,professional,JF-F26,F26,F26.02,4,"Knowledge Capture plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F26.03-PROFESSIONAL,Knowledge & Collaboration Specialist,professional,JF-F26,F26,F26.03,4,"Knowledge Sharing plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F26.04-PROFESSIONAL,Knowledge Curator,professional,JF-F26,F26,F26.04,4,"Knowledge Maintenance plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F26.05-PROFESSIONAL,Document Controller,professional,JF-F26,F26,F26.05,6,"Document Management plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F26.06-PROFESSIONAL,Records Manager,professional,JF-F26,F26,F26.06,5,"Records Management plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F26.07-PROFESSIONAL,Controlled Documents Coordinator,professional,JF-F26,F26,F26.07,4,"Controlled Documents plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F26.08-PROFESSIONAL,Records Retention Specialist,professional,JF-F26,F26,F26.08,4,"Records Retention plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F26.09-PROFESSIONAL,Enterprise Search Specialist,professional,JF-F26,F26,F26.09,4,"Enterprise Search plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F26.10-PROFESSIONAL,Lessons Learned Coordinator,professional,JF-F26,F26,F26.10,5,"Lessons Learned plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F27-FUNCTION-LEAD,"Head of Portfolio, Programme & Project Management",head,JF-F27,F27,F27.01|F27.02|F27.03|F27.04|F27.05|F27.06|F27.07|F27.08|F27.09|F27.10,43,"Portfolio, Programme & Project Management strategy and operating plan | Function policies, standards and governance decisions | Resource and investment priorities | Performance, risk and assurance reporting | Improvement and capability roadmap",,,,reconciled-retain-employment-profile-head,The generated function-lead profile represents a coherent reusable senior leadership employment role accountable across the function. Retain as a candidate Job Profile; its function scope defines accountability provenance and does not grant permissions or delegated authority.,decompose-head-role-work-products-governance-decisions-performance-and-handoffs
JP-F27.01-PROFESSIONAL,Portfolio Manager,professional,JF-F27,F27,F27.01,5,"Portfolio Management plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,reconciled-retain-employment-profile,"F27 source title and accountability scope represent a coherent independently employable portfolio/programme/project-management role. Retain as a reusable Job Profile candidate and validate explicit Work Products, exact activities, authority boundaries and handoffs.",decompose-role-specific-work-products-and-exact-f27-activity-map
JP-F27.02-PROFESSIONAL,Investment Governance Manager,professional,JF-F27,F27,F27.02,4,"Investment Governance plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,reconciled-retain-employment-profile,"F27 source title and accountability scope represent a coherent independently employable portfolio/programme/project-management role. Retain as a reusable Job Profile candidate and validate explicit Work Products, exact activities, authority boundaries and handoffs.",decompose-role-specific-work-products-and-exact-f27-activity-map
JP-F27.03-PROFESSIONAL,Programme Manager,professional,JF-F27,F27,F27.03,4,"Programme Management plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,reconciled-retain-employment-profile,"F27 source title and accountability scope represent a coherent independently employable portfolio/programme/project-management role. Retain as a reusable Job Profile candidate and validate explicit Work Products, exact activities, authority boundaries and handoffs.",decompose-role-specific-work-products-and-exact-f27-activity-map
JP-F27.04-PROFESSIONAL,Project Manager,professional,JF-F27,F27,F27.04,5,"Project Initiation plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",JOB-PM,Project Manager,candidate-multi-profile-composition,reconciled-compose-into-project-manager,Generated source profile is a lifecycle-phase slice of the same Project Manager employment job. Retain its Functional Role/activity provenance but supersede the standalone source Job Profile with one composed Project Manager definition.,map-f27-04-f27-06-f27-08-activities-and-work-products-to-composed-job-pm
JP-F27.05-PROFESSIONAL,Project Planner,professional,JF-F27,F27,F27.05,4,"Project Planning plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",JOB-PLN,Project Planner,candidate-direct-profile,reconciled-retain-employment-profile,Wave evidence and employment semantics support retaining this as a standalone reusable Job Profile; expand its Work Products beyond generic generated outputs and validate exact activities.,validate-explicit-work-products-exact-activities-and-handoffs
JP-F27.06-PROFESSIONAL,Project Manager,professional,JF-F27,F27,F27.06,4,"Project Execution plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",JOB-PM,Project Manager,candidate-multi-profile-composition,reconciled-compose-into-project-manager,Generated source profile is a lifecycle-phase slice of the same Project Manager employment job. Retain its Functional Role/activity provenance but supersede the standalone source Job Profile with one composed Project Manager definition.,map-f27-04-f27-06-f27-08-activities-and-work-products-to-composed-job-pm
JP-F27.07-PROFESSIONAL,Project Controls Manager,professional,JF-F27,F27,F27.07,5,"Project Control plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",JOB-PC,Project Controls Manager,candidate-direct-profile,reconciled-retain-employment-profile,Wave evidence and employment semantics support retaining this as a standalone reusable Job Profile; expand its Work Products beyond generic generated outputs and validate exact activities.,validate-explicit-work-products-exact-activities-and-handoffs
JP-F27.08-PROFESSIONAL,Project Manager,professional,JF-F27,F27,F27.08,4,"Project Closure plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",JOB-PM,Project Manager,candidate-multi-profile-composition,reconciled-compose-into-project-manager,Generated source profile is a lifecycle-phase slice of the same Project Manager employment job. Retain its Functional Role/activity provenance but supersede the standalone source Job Profile with one composed Project Manager definition.,map-f27-04-f27-06-f27-08-activities-and-work-products-to-composed-job-pm
JP-F27.09-PROFESSIONAL,PMO Manager,professional,JF-F27,F27,F27.09,5,"PMO plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,reconciled-retain-employment-profile,"F27 source title and accountability scope represent a coherent independently employable portfolio/programme/project-management role. Retain as a reusable Job Profile candidate and validate explicit Work Products, exact activities, authority boundaries and handoffs.",decompose-role-specific-work-products-and-exact-f27-activity-map
JP-F27.10-PROFESSIONAL,Portfolio Resource Manager,professional,JF-F27,F27,F27.10,3,"Resource Management plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,reconciled-retain-employment-profile,"F27 source title and accountability scope represent a coherent independently employable portfolio/programme/project-management role. Retain as a reusable Job Profile candidate and validate explicit Work Products, exact activities, authority boundaries and handoffs.",decompose-role-specific-work-products-and-exact-f27-activity-map
