capability_id,function_code,function_name,l2_id,l2_name,activity_sequence,activity_name,work_pattern,native_engine_ids,shared_platform_engine_ids,canonical_object_mapping_status,implementation_reconciliation_status,effective_date
"NCC-F25.08-003","F25","Communications, Public Affairs & Investor Relations","F25.08","Investor relations","3","manage enquiries","OPERATE","NTE-042","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F25.09-001","F25","Communications, Public Affairs & Investor Relations","F25.09","Annual reporting","1","Gather content","OPERATE","NTE-042;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F25.09-002","F25","Communications, Public Affairs & Investor Relations","F25.09","Annual reporting","2","prepare narrative","AUTHOR_CREATE","NTE-042;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F25.09-003","F25","Communications, Public Affairs & Investor Relations","F25.09","Annual reporting","3","review","OPERATE","NTE-042;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F25.09-004","F25","Communications, Public Affairs & Investor Relations","F25.09","Annual reporting","4","approve","GOVERN_DECIDE","NTE-042;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F25.09-005","F25","Communications, Public Affairs & Investor Relations","F25.09","Annual reporting","5","publish","COMMUNICATE_PUBLISH","NTE-042;NTE-033","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F25.10-001","F25","Communications, Public Affairs & Investor Relations","F25.10","Stakeholder engagement","1","Identify stakeholders","OPERATE","NTE-042","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F25.10-002","F25","Communications, Public Affairs & Investor Relations","F25.10","Stakeholder engagement","2","map interests","AUTHOR_CREATE","NTE-042","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F25.10-003","F25","Communications, Public Affairs & Investor Relations","F25.10","Stakeholder engagement","3","plan engagement","PLAN_OPTIMISE","NTE-042","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F25.10-004","F25","Communications, Public Affairs & Investor Relations","F25.10","Stakeholder engagement","4","record feedback","OPERATE","NTE-042","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F25.11-001","F25","Communications, Public Affairs & Investor Relations","F25.11","Community relations","1","Manage local engagement","OPERATE","NTE-042","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F25.11-002","F25","Communications, Public Affairs & Investor Relations","F25.11","Community relations","2","sponsorship","OPERATE","NTE-042","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F25.11-003","F25","Communications, Public Affairs & Investor Relations","F25.11","Community relations","3","community programmes","OPERATE","NTE-042","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F25.12-001","F25","Communications, Public Affairs & Investor Relations","F25.12","Crisis communications","1","Develop response message","AUTHOR_CREATE","NTE-042","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F25.12-002","F25","Communications, Public Affairs & Investor Relations","F25.12","Crisis communications","2","approve spokesperson","GOVERN_DECIDE","NTE-042","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F25.12-003","F25","Communications, Public Affairs & Investor Relations","F25.12","Crisis communications","3","monitor media","ANALYSE","NTE-042","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F25.12-004","F25","Communications, Public Affairs & Investor Relations","F25.12","Crisis communications","4","respond","OPERATE","NTE-042","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.01-001","F26","Knowledge, Document & Records Management","F26.01","Knowledge strategy","1","Identify critical knowledge","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.01-002","F26","Knowledge, Document & Records Management","F26.01","Knowledge strategy","2","define governance","AUTHOR_CREATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.01-003","F26","Knowledge, Document & Records Management","F26.01","Knowledge strategy","3","establish knowledge platforms","AUTHOR_CREATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.02-001","F26","Knowledge, Document & Records Management","F26.02","Knowledge capture","1","Document experience","AUTHOR_CREATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.02-002","F26","Knowledge, Document & Records Management","F26.02","Knowledge capture","2","lessons learned","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.02-003","F26","Knowledge, Document & Records Management","F26.02","Knowledge capture","3","expertise","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.02-004","F26","Knowledge, Document & Records Management","F26.02","Knowledge capture","4","procedures","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.03-001","F26","Knowledge, Document & Records Management","F26.03","Knowledge sharing","1","Publish knowledge","COMMUNICATE_PUBLISH","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.03-002","F26","Knowledge, Document & Records Management","F26.03","Knowledge sharing","2","communities of practice","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.03-003","F26","Knowledge, Document & Records Management","F26.03","Knowledge sharing","3","collaboration","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.03-004","F26","Knowledge, Document & Records Management","F26.03","Knowledge sharing","4","search","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.04-001","F26","Knowledge, Document & Records Management","F26.04","Knowledge maintenance","1","Review articles","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.04-002","F26","Knowledge, Document & Records Management","F26.04","Knowledge maintenance","2","update","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.04-003","F26","Knowledge, Document & Records Management","F26.04","Knowledge maintenance","3","approve","GOVERN_DECIDE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.04-004","F26","Knowledge, Document & Records Management","F26.04","Knowledge maintenance","4","retire obsolete content","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.05-001","F26","Knowledge, Document & Records Management","F26.05","Document management","1","Create","AUTHOR_CREATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.05-002","F26","Knowledge, Document & Records Management","F26.05","Document management","2","classify","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.05-003","F26","Knowledge, Document & Records Management","F26.05","Document management","3","review","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.05-004","F26","Knowledge, Document & Records Management","F26.05","Document management","4","approve","GOVERN_DECIDE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.05-005","F26","Knowledge, Document & Records Management","F26.05","Document management","5","version","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.05-006","F26","Knowledge, Document & Records Management","F26.05","Document management","6","publish","COMMUNICATE_PUBLISH","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.06-001","F26","Knowledge, Document & Records Management","F26.06","Records management","1","Declare record","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.06-002","F26","Knowledge, Document & Records Management","F26.06","Records management","2","classify","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.06-003","F26","Knowledge, Document & Records Management","F26.06","Records management","3","retain","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.06-004","F26","Knowledge, Document & Records Management","F26.06","Records management","4","archive","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.06-005","F26","Knowledge, Document & Records Management","F26.06","Records management","5","dispose","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.07-001","F26","Knowledge, Document & Records Management","F26.07","Controlled documents","1","Draft procedure","AUTHOR_CREATE","NTE-043;NTE-010;NTE-037","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.07-002","F26","Knowledge, Document & Records Management","F26.07","Controlled documents","2","approve","GOVERN_DECIDE","NTE-043;NTE-010;NTE-037","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.07-003","F26","Knowledge, Document & Records Management","F26.07","Controlled documents","3","issue revision","OPERATE","NTE-043;NTE-010;NTE-037","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.07-004","F26","Knowledge, Document & Records Management","F26.07","Controlled documents","4","withdraw obsolete versions","OPERATE","NTE-043;NTE-010;NTE-037","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.08-001","F26","Knowledge, Document & Records Management","F26.08","Records retention","1","Establish schedules","PLAN_OPTIMISE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.08-002","F26","Knowledge, Document & Records Management","F26.08","Records retention","2","apply holds","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.08-003","F26","Knowledge, Document & Records Management","F26.08","Records retention","3","review retention","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.08-004","F26","Knowledge, Document & Records Management","F26.08","Records retention","4","destroy","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.09-001","F26","Knowledge, Document & Records Management","F26.09","Enterprise search","1","Index information","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.09-002","F26","Knowledge, Document & Records Management","F26.09","Enterprise search","2","maintain metadata","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.09-003","F26","Knowledge, Document & Records Management","F26.09","Enterprise search","3","tune search","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.09-004","F26","Knowledge, Document & Records Management","F26.09","Enterprise search","4","manage permissions","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.10-001","F26","Knowledge, Document & Records Management","F26.10","Lessons learned","1","Capture lesson","AUTHOR_CREATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.10-002","F26","Knowledge, Document & Records Management","F26.10","Lessons learned","2","classify","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.10-003","F26","Knowledge, Document & Records Management","F26.10","Lessons learned","3","approve","GOVERN_DECIDE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.10-004","F26","Knowledge, Document & Records Management","F26.10","Lessons learned","4","disseminate","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F26.10-005","F26","Knowledge, Document & Records Management","F26.10","Lessons learned","5","incorporate into process","OPERATE","NTE-043;NTE-010","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.01-001","F27","Portfolio, Programme & Project Management","F27.01","Portfolio management","1","Capture initiatives","AUTHOR_CREATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.01-002","F27","Portfolio, Programme & Project Management","F27.01","Portfolio management","2","score","ANALYSE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.01-003","F27","Portfolio, Programme & Project Management","F27.01","Portfolio management","3","prioritise","PLAN_OPTIMISE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.01-004","F27","Portfolio, Programme & Project Management","F27.01","Portfolio management","4","approve","GOVERN_DECIDE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.01-005","F27","Portfolio, Programme & Project Management","F27.01","Portfolio management","5","balance portfolio","PLAN_OPTIMISE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.02-001","F27","Portfolio, Programme & Project Management","F27.02","Investment governance","1","Develop business case","AUTHOR_CREATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.02-002","F27","Portfolio, Programme & Project Management","F27.02","Investment governance","2","review","OPERATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.02-003","F27","Portfolio, Programme & Project Management","F27.02","Investment governance","3","approve/reject","GOVERN_DECIDE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.02-004","F27","Portfolio, Programme & Project Management","F27.02","Investment governance","4","release funding","TRANSACT_EXECUTE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.03-001","F27","Portfolio, Programme & Project Management","F27.03","Programme management","1","Establish programme","AUTHOR_CREATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.03-002","F27","Portfolio, Programme & Project Management","F27.03","Programme management","2","coordinate projects","OPERATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.03-003","F27","Portfolio, Programme & Project Management","F27.03","Programme management","3","manage dependencies","OPERATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.03-004","F27","Portfolio, Programme & Project Management","F27.03","Programme management","4","report outcomes","OPERATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.04-001","F27","Portfolio, Programme & Project Management","F27.04","Project initiation","1","Define scope","AUTHOR_CREATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.04-002","F27","Portfolio, Programme & Project Management","F27.04","Project initiation","2","objectives","OPERATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.04-003","F27","Portfolio, Programme & Project Management","F27.04","Project initiation","3","sponsor","OPERATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.04-004","F27","Portfolio, Programme & Project Management","F27.04","Project initiation","4","stakeholders","OPERATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.04-005","F27","Portfolio, Programme & Project Management","F27.04","Project initiation","5","charter","OPERATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.05-001","F27","Portfolio, Programme & Project Management","F27.05","Project planning","1","Build schedule","PLAN_OPTIMISE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.05-002","F27","Portfolio, Programme & Project Management","F27.05","Project planning","2","budget","OPERATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.05-003","F27","Portfolio, Programme & Project Management","F27.05","Project planning","3","resource plan","PLAN_OPTIMISE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.05-004","F27","Portfolio, Programme & Project Management","F27.05","Project planning","4","risk plan","PLAN_OPTIMISE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
