candidate_key,family_id,family_name,canonical_name,semantic_kind,maturity,source
BOF-22-004,BOF-22,"Legal, corporate secretariat, privacy and records obligations",Statutory Filing,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-22-005,BOF-22,"Legal, corporate secretariat, privacy and records obligations",Intellectual Property Asset,asset / technical object,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-22-006,BOF-22,"Legal, corporate secretariat, privacy and records obligations",Dispute,case,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-22-007,BOF-22,"Legal, corporate secretariat, privacy and records obligations",Litigation,case,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-22-008,BOF-22,"Legal, corporate secretariat, privacy and records obligations",Regulatory Matter,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-22-009,BOF-22,"Legal, corporate secretariat, privacy and records obligations",Legal Hold,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-22-010,BOF-22,"Legal, corporate secretariat, privacy and records obligations",eDiscovery Collection,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-22-011,BOF-22,"Legal, corporate secretariat, privacy and records obligations",Privacy Policy,controlled information,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-22-012,BOF-22,"Legal, corporate secretariat, privacy and records obligations",Privacy Framework,plan,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-22-013,BOF-22,"Legal, corporate secretariat, privacy and records obligations",Processing Activity,work / execution,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-22-014,BOF-22,"Legal, corporate secretariat, privacy and records obligations",DPIA,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-22-015,BOF-22,"Legal, corporate secretariat, privacy and records obligations",Consent Evidence,event / evidence,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-22-016,BOF-22,"Legal, corporate secretariat, privacy and records obligations",Preference Evidence,event / evidence,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-22-017,BOF-22,"Legal, corporate secretariat, privacy and records obligations",Data Subject Request,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-22-018,BOF-22,"Legal, corporate secretariat, privacy and records obligations",Privacy Breach,case,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-22-019,BOF-22,"Legal, corporate secretariat, privacy and records obligations",Privacy Incident,case,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-22-020,BOF-22,"Legal, corporate secretariat, privacy and records obligations",International Transfer,transaction,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-22-021,BOF-22,"Legal, corporate secretariat, privacy and records obligations",Privacy Assurance Review,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-23-001,BOF-23,"Business continuity, crisis and physical security",Business Impact Assessment,projection / measure,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-23-002,BOF-23,"Business continuity, crisis and physical security",Continuity Strategy,plan,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-23-003,BOF-23,"Business continuity, crisis and physical security",Continuity Plan,plan,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-23-004,BOF-23,"Business continuity, crisis and physical security",Continuity Exercise,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-23-005,BOF-23,"Business continuity, crisis and physical security",Crisis,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-23-006,BOF-23,"Business continuity, crisis and physical security",Emergency Event,event / evidence,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-23-007,BOF-23,"Business continuity, crisis and physical security",Crisis Action,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-23-008,BOF-23,"Business continuity, crisis and physical security",Crisis Communication,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-23-009,BOF-23,"Business continuity, crisis and physical security",Disaster Recovery Invocation,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-23-010,BOF-23,"Business continuity, crisis and physical security",Physical Security Zone,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-23-011,BOF-23,"Business continuity, crisis and physical security",Visitor Pass,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-23-012,BOF-23,"Business continuity, crisis and physical security",Access Pass,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-23-013,BOF-23,"Business continuity, crisis and physical security",Physical Security Incident,case,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-23-014,BOF-23,"Business continuity, crisis and physical security",Travel Risk Assessment,projection / measure,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-23-015,BOF-23,"Business continuity, crisis and physical security",Security Risk Assessment,projection / measure,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-001,BOF-24,"IT, data, cyber, analytics and AI",Technology Service,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-002,BOF-24,"IT, data, cyber, analytics and AI",Application Service,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-003,BOF-24,"IT, data, cyber, analytics and AI",Architecture Decision,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-004,BOF-24,"IT, data, cyber, analytics and AI",Infrastructure Resource,asset / technical object,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-005,BOF-24,"IT, data, cyber, analytics and AI",Cloud Resource,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-006,BOF-24,"IT, data, cyber, analytics and AI",Endpoint,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-007,BOF-24,"IT, data, cyber, analytics and AI",Identity Account,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-008,BOF-24,"IT, data, cyber, analytics and AI",IT Service Request,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-009,BOF-24,"IT, data, cyber, analytics and AI",IT Incident,case,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-010,BOF-24,"IT, data, cyber, analytics and AI",Problem,case,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-011,BOF-24,"IT, data, cyber, analytics and AI",IT Change Request,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-012,BOF-24,"IT, data, cyber, analytics and AI",Release,reference / classification,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-013,BOF-24,"IT, data, cyber, analytics and AI",Configuration Item,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-014,BOF-24,"IT, data, cyber, analytics and AI",IT Asset,asset / technical object,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-015,BOF-24,"IT, data, cyber, analytics and AI",Disaster Recovery Plan,plan,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-016,BOF-24,"IT, data, cyber, analytics and AI",Data Domain,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-017,BOF-24,"IT, data, cyber, analytics and AI",Data Product,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-018,BOF-24,"IT, data, cyber, analytics and AI",Dataset,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-019,BOF-24,"IT, data, cyber, analytics and AI",Reference Dataset,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-020,BOF-24,"IT, data, cyber, analytics and AI",Data Quality Rule,configuration / policy,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-021,BOF-24,"IT, data, cyber, analytics and AI",Data Quality Issue,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-022,BOF-24,"IT, data, cyber, analytics and AI",Data Pipeline,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-023,BOF-24,"IT, data, cyber, analytics and AI",Report Definition,controlled information,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-024,BOF-24,"IT, data, cyber, analytics and AI",Dashboard Definition,configuration / policy,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-025,BOF-24,"IT, data, cyber, analytics and AI",Analytical Model,controlled information,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-026,BOF-24,"IT, data, cyber, analytics and AI",AI Use Case,case,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-027,BOF-24,"IT, data, cyber, analytics and AI",AI Model,controlled information,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-028,BOF-24,"IT, data, cyber, analytics and AI",AI Risk Assessment,projection / measure,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-029,BOF-24,"IT, data, cyber, analytics and AI",Data Access Request,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-030,BOF-24,"IT, data, cyber, analytics and AI",Security Policy,controlled information,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-031,BOF-24,"IT, data, cyber, analytics and AI",Privileged Access Request,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-032,BOF-24,"IT, data, cyber, analytics and AI",Vulnerability,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-033,BOF-24,"IT, data, cyber, analytics and AI",Patch Campaign,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-034,BOF-24,"IT, data, cyber, analytics and AI",Security Alert,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-035,BOF-24,"IT, data, cyber, analytics and AI",Security Incident,case,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-036,BOF-24,"IT, data, cyber, analytics and AI",Threat Intelligence,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-037,BOF-24,"IT, data, cyber, analytics and AI",Penetration Test,work / execution,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-24-038,BOF-24,"IT, data, cyber, analytics and AI",Security Finding,case,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-25-001,BOF-25,"Knowledge, document/records management, communications and stakeholder engagement",Knowledge Article,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-25-002,BOF-25,"Knowledge, document/records management, communications and stakeholder engagement",Knowledge Collection,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-25-003,BOF-25,"Knowledge, document/records management, communications and stakeholder engagement",Controlled Document,controlled information,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-25-004,BOF-25,"Knowledge, document/records management, communications and stakeholder engagement",Information Container,controlled information,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-25-005,BOF-25,"Knowledge, document/records management, communications and stakeholder engagement",Declared Record,controlled information,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-25-006,BOF-25,"Knowledge, document/records management, communications and stakeholder engagement",Record Series,controlled information,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-25-007,BOF-25,"Knowledge, document/records management, communications and stakeholder engagement",Record File,controlled information,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-25-008,BOF-25,"Knowledge, document/records management, communications and stakeholder engagement",Retention Schedule,plan,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-25-009,BOF-25,"Knowledge, document/records management, communications and stakeholder engagement",Disposition Request,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-25-010,BOF-25,"Knowledge, document/records management, communications and stakeholder engagement",Lesson Learned,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-25-011,BOF-25,"Knowledge, document/records management, communications and stakeholder engagement",Communications Plan,plan,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-25-012,BOF-25,"Knowledge, document/records management, communications and stakeholder engagement",Communication Item,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-25-013,BOF-25,"Knowledge, document/records management, communications and stakeholder engagement",Media Enquiry,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-25-014,BOF-25,"Knowledge, document/records management, communications and stakeholder engagement",Media Release,reference / classification,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-25-015,BOF-25,"Knowledge, document/records management, communications and stakeholder engagement",Statement,controlled information,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-25-016,BOF-25,"Knowledge, document/records management, communications and stakeholder engagement",PR Campaign,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-25-017,BOF-25,"Knowledge, document/records management, communications and stakeholder engagement",Reputation Issue,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-25-018,BOF-25,"Knowledge, document/records management, communications and stakeholder engagement",Public Affairs Issue,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-25-019,BOF-25,"Knowledge, document/records management, communications and stakeholder engagement",Investor Engagement,relationship,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-25-020,BOF-25,"Knowledge, document/records management, communications and stakeholder engagement",Annual Report,controlled information,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-25-021,BOF-25,"Knowledge, document/records management, communications and stakeholder engagement",Stakeholder Engagement Plan,plan,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-001,BOF-26,"Organisation change, transformation and continuous improvement",Transformation Portfolio,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-002,BOF-26,"Organisation change, transformation and continuous improvement",Transformation Initiative,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-003,BOF-26,"Organisation change, transformation and continuous improvement",Change Impact Assessment,projection / measure,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-004,BOF-26,"Organisation change, transformation and continuous improvement",Stakeholder Group,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-005,BOF-26,"Organisation change, transformation and continuous improvement",Change Action,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-006,BOF-26,"Organisation change, transformation and continuous improvement",Change Communication,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-007,BOF-26,"Organisation change, transformation and continuous improvement",Readiness Plan,plan,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-008,BOF-26,"Organisation change, transformation and continuous improvement",Training Plan,plan,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-009,BOF-26,"Organisation change, transformation and continuous improvement",Readiness Assessment,projection / measure,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-010,BOF-26,"Organisation change, transformation and continuous improvement",Adoption Intervention,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-011,BOF-26,"Organisation change, transformation and continuous improvement",Organisation Transition,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-012,BOF-26,"Organisation change, transformation and continuous improvement",Process Architecture,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-013,BOF-26,"Organisation change, transformation and continuous improvement",Enterprise Process,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-014,BOF-26,"Organisation change, transformation and continuous improvement",Process Model,controlled information,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-015,BOF-26,"Organisation change, transformation and continuous improvement",Process Version,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-016,BOF-26,"Organisation change, transformation and continuous improvement",Process Owner Assignment,relationship,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-017,BOF-26,"Organisation change, transformation and continuous improvement",Process Measure,projection / measure,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-018,BOF-26,"Organisation change, transformation and continuous improvement",Process Analysis,projection / measure,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-019,BOF-26,"Organisation change, transformation and continuous improvement",Improvement Opportunity,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-020,BOF-26,"Organisation change, transformation and continuous improvement",Redesign Proposal,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-021,BOF-26,"Organisation change, transformation and continuous improvement",Standard Operating Procedure,controlled information,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-022,BOF-26,"Organisation change, transformation and continuous improvement",Process Compliance Assessment,projection / measure,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-26-023,BOF-26,"Organisation change, transformation and continuous improvement",Improvement Initiative,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-27-001,BOF-27,"Shared work, workflow, decision and collaboration",Work Item,work / execution,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-27-002,BOF-27,"Shared work, workflow, decision and collaboration",Assignment,relationship,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-27-003,BOF-27,"Shared work, workflow, decision and collaboration",Review Request,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-27-004,BOF-27,"Shared work, workflow, decision and collaboration",Approval Request,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-27-005,BOF-27,"Shared work, workflow, decision and collaboration",Decision Request,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-27-006,BOF-27,"Shared work, workflow, decision and collaboration",Acknowledgement,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-27-007,BOF-27,"Shared work, workflow, decision and collaboration",Escalation,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-27-008,BOF-27,"Shared work, workflow, decision and collaboration",Due Date Record,controlled information,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-27-009,BOF-27,"Shared work, workflow, decision and collaboration",Priority Record,controlled information,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-27-010,BOF-27,"Shared work, workflow, decision and collaboration",Delegation,relationship,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-27-011,BOF-27,"Shared work, workflow, decision and collaboration",Collaboration Invitation,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-27-012,BOF-27,"Shared work, workflow, decision and collaboration",Project Participation Invitation,relationship,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-27-013,BOF-27,"Shared work, workflow, decision and collaboration",External Submission,controlled information,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-27-014,BOF-27,"Shared work, workflow, decision and collaboration",Response,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-27-015,BOF-27,"Shared work, workflow, decision and collaboration",Notification Preference,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-28-001,BOF-28,"Evidence, audit, retention and legal traceability",Business Event,event / evidence,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-28-002,BOF-28,"Evidence, audit, retention and legal traceability",Audit Event,event / evidence,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-28-003,BOF-28,"Evidence, audit, retention and legal traceability",Change Event,event / evidence,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-28-004,BOF-28,"Evidence, audit, retention and legal traceability",Approval Evidence,event / evidence,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-28-005,BOF-28,"Evidence, audit, retention and legal traceability",Signature,event / evidence,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-28-006,BOF-28,"Evidence, audit, retention and legal traceability",Attestation,work / execution,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-28-007,BOF-28,"Evidence, audit, retention and legal traceability",Evidence Item,event / evidence,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-28-008,BOF-28,"Evidence, audit, retention and legal traceability",Provenance Reference,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-28-009,BOF-28,"Evidence, audit, retention and legal traceability",Source Reference,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-28-010,BOF-28,"Evidence, audit, retention and legal traceability",Correction Record,controlled information,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-28-011,BOF-28,"Evidence, audit, retention and legal traceability",Reversal Record,controlled information,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-28-012,BOF-28,"Evidence, audit, retention and legal traceability",Archive Package,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-28-013,BOF-28,"Evidence, audit, retention and legal traceability",Retention Disposition,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-28-014,BOF-28,"Evidence, audit, retention and legal traceability",Legal Hold Link,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-28-015,BOF-28,"Evidence, audit, retention and legal traceability",Immutable Outbox Event,event / evidence,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-001,BOF-29,"Reference data, classification and jurisdiction configuration",Jurisdiction,reference / classification,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-002,BOF-29,"Reference data, classification and jurisdiction configuration",Currency,reference / classification,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-003,BOF-29,"Reference data, classification and jurisdiction configuration",Exchange Rate Source,projection / measure,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-004,BOF-29,"Reference data, classification and jurisdiction configuration",Unit of Measure,reference / classification,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-005,BOF-29,"Reference data, classification and jurisdiction configuration",Calendar,reference / classification,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-006,BOF-29,"Reference data, classification and jurisdiction configuration",Fiscal Calendar,reference / classification,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-007,BOF-29,"Reference data, classification and jurisdiction configuration",Numbering Scheme,configuration / policy,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-008,BOF-29,"Reference data, classification and jurisdiction configuration",Tax Regime,reference / classification,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-009,BOF-29,"Reference data, classification and jurisdiction configuration",Tax Code,reference / classification,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-010,BOF-29,"Reference data, classification and jurisdiction configuration",Classification System,asset / technical object,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-011,BOF-29,"Reference data, classification and jurisdiction configuration",Classification Release,reference / classification,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-012,BOF-29,"Reference data, classification and jurisdiction configuration",Classification Code,reference / classification,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-013,BOF-29,"Reference data, classification and jurisdiction configuration",Uniclass Reference,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-014,BOF-29,"Reference data, classification and jurisdiction configuration",Contract Form Family,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-015,BOF-29,"Reference data, classification and jurisdiction configuration",Contract Template,configuration / policy,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-016,BOF-29,"Reference data, classification and jurisdiction configuration",Lifecycle Definition,configuration / policy,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-017,BOF-29,"Reference data, classification and jurisdiction configuration",Lifecycle State Definition,configuration / policy,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-018,BOF-29,"Reference data, classification and jurisdiction configuration",Workflow Definition,configuration / policy,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-019,BOF-29,"Reference data, classification and jurisdiction configuration",Workflow Template,configuration / policy,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-020,BOF-29,"Reference data, classification and jurisdiction configuration",Status Code,reference / classification,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-021,BOF-29,"Reference data, classification and jurisdiction configuration",Suitability Code,reference / classification,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-022,BOF-29,"Reference data, classification and jurisdiction configuration",Document Type,controlled information,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-023,BOF-29,"Reference data, classification and jurisdiction configuration",Project Stage Definition,reference / classification,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-024,BOF-29,"Reference data, classification and jurisdiction configuration",Retention Rule,configuration / policy,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-025,BOF-29,"Reference data, classification and jurisdiction configuration",Approval Authority Rule,configuration / policy,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-026,BOF-29,"Reference data, classification and jurisdiction configuration",Delegated Authority Rule,configuration / policy,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-027,BOF-29,"Reference data, classification and jurisdiction configuration",Permission Definition,configuration / policy,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-028,BOF-29,"Reference data, classification and jurisdiction configuration",Role Definition,configuration / policy,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-029,BOF-29,"Reference data, classification and jurisdiction configuration",Location Classification,reference / classification,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-030,BOF-29,"Reference data, classification and jurisdiction configuration",Asset Classification,asset / technical object,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-031,BOF-29,"Reference data, classification and jurisdiction configuration",Cost Classification,reference / classification,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-032,BOF-29,"Reference data, classification and jurisdiction configuration",Work Classification,reference / classification,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-033,BOF-29,"Reference data, classification and jurisdiction configuration",Resource Classification,reference / classification,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-034,BOF-29,"Reference data, classification and jurisdiction configuration",Regulatory Regime,reference / classification,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-035,BOF-29,"Reference data, classification and jurisdiction configuration",Evidence Type,event / evidence,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-036,BOF-29,"Reference data, classification and jurisdiction configuration",Record Type,controlled information,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
BOF-29-037,BOF-29,"Reference data, classification and jurisdiction configuration",Data Retention Class,master / identity,candidate,construction-and-built-environment.md + canonical-business-object-discovery.md
